C1g,C2g,C_max,C_min,Ca,Cag,Cag_sim,Cagm,Cagr,Cb,Cbg,Cbg_sim,Cbgm,Cbgr,Eout_rail,R1g,R2g,R_max,R_min,Ra,Rag,Rag_sim,Ragm,Ragr,Rb,Rbg,Rbg_sim,Rbgm,Rbgr,Rs,Rsg,Rsg_sim,Rsgm,Rsgr,RsolA,RsolAg,RsolAg_sim,RsolAgm,RsolAgr,RsolB,RsolBg,RsolBg_sim,RsolBgm,RsolBgr,Rsol_max,Rsol_min,Rsolg,TEC12,TECabs,TECabs_sim,TER12,TERabs,TERabs_sim,Va_rail,chamber,circuitValuesKnown,cross_section,dCa,dCa_sim,dCb,dCb_sim,dRa,dRa_sim,dRb,dRb_sim,dRs,dRs_sim,dRsolA,dRsolA_sim,dRsolB,dRsolB_sim,meas_ID,meas_idx,resnormbest12,resnormbestabs,resnormbestabs_sim,rsme_simVSmeasured,simVSmeasured,tau1,tau2,tauMEM12,tauMEMabs,tauMEMabs_sim,taua,taua_sim,taub,taub_sim,total_guesses
1.03506101482941e-06,2.2095465517193e-06,0.001,1e-13,2.35e-06,3.50271276140255e-06,3.81428245213141e-06,3.50288235970143e-06,3.50271276140255e-06,1.01e-06,1.01371384446705e-06,1.01302849617266e-06,1.0137156463392e-06,1.01371384446705e-06,0,4868.82086107416,105.851860167101,500000,1,99.2,111.076901737864,91.8337190839407,111.062159927808,111.076901737864,9790,12869.8325814218,11948.8014855171,12867.8541595771,12869.8325814218,10029,8058.41333903086,8443.81115988134,8059.18312777787,8058.41333903086,0.35,8.13847116159224,20.6141875575863,8.13948314536764,8.13847116159224,0.28,0.0191659676382764,0.0100000000000005,0.0194374596402239,0.0191659676382764,250,0.01,3.15882256131512,7.0486659764777e-07,7.86185347241245e-07,8.00440837112003e-07,4974.67272124126,4971.90594088498,4963.22175877558,0,model,1,1,1.15271276140255e-06,1.46428245213141e-06,3.7138444670547e-09,3.02849617265924e-09,11.8769017378635,-7.36628091605934,3079.83258142179,2158.80148551705,-1970.58666096914,-1585.18884011866,7.78847116159224,20.2641875575863,-0.260834032361724,-0.27,20221018_171920,3,0.000195183678532404,0.287205387989347,0.216461849184035,5.62072981591855,1,0.005039526661486,0.000233884612625292,0.00033613981184616,0.000497377906972467,0.000439928800386714,0.000389070481214272,0.00035027974321584,0.0130463274637604,0.012104476399939,100
1.01646729993234e-07,2.40375714647304e-06,0.001,1e-13,2.35e-06,2.36548740090383e-06,2.37253143169076e-06,2.36555435422898e-06,2.36548740090383e-06,9.2e-08,1.22462148420185e-07,8.99091281046485e-08,1.22712398900344e-07,1.22462148420185e-07,0,95.3478094340625,881.475477424774,500000,1,988,985.134259487404,933.454655175939,985.117183619446,985.134259487404,98.9,89.3187413319854,99.3960339437962,89.2548221932654,89.3187413319854,10029,9923.33284129718,19775.1930833535,9924.07251997924,9923.33284129718,0.4,4.58987183059015,0.673987311682539,4.59624912929783,4.58987183059015,98.7,105.60521099676,97.4536921478209,105.680000867289,105.60521099676,250,0.01,102.560439395347,9.75228209439315e-08,1.16434301995501e-07,8.66263478221431e-08,976.823286858836,969.481939594614,981.582989105265,0,model,1,1,1.54874009038334e-08,2.25314316907583e-08,3.04621484201849e-08,-2.09087189535148e-09,-2.86574051259606,-54.5453448240611,-9.58125866801457,0.496033943796164,-105.667158702821,9746.19308335348,4.18987183059015,0.273987311682539,6.90521099676023,-1.24630785217911,20221103_173551,3,0.00188636398769302,0.0356597261445788,8.78505205788203e-05,2.77939462254545,1,9.6917930409905e-06,0.00211885297830054,0.000215567207215991,0.000203747441215124,0.000221202735810772,0.00233032267901618,0.00221465050946297,1.09381649577017e-05,8.93661074894676e-06,100
2.2684759738558e-06,2.4118973781949e-06,0.001,1e-13,2.35e-06,3.36037973835112e-06,2.87155841624733e-06,3.36034391462611e-06,3.36037973835112e-06,2.34e-06,2.52977740704131e-06,2.33399589360752e-06,2.52976644417387e-06,2.52977740704131e-06,0,102.434227989632,882.695383860775,500000,1,99.2,94.5489508445944,95.4122512057721,94.5477926110153,94.5489508445944,994,1017.11637735043,1078.83673442938,1017.15969007066,1017.11637735043,10029,6489.31044300908,5827.75141123818,6487.53857047146,6489.31044300908,0.35,15.198691854061,10.7074116366845,15.2062739734432,15.198691854061,0.28,35.7108730524193,0.0100000000001751,35.7230319066863,35.7108730524193,250,0.01,1.00051562766529,1.16899461694518e-06,1.44325737519753e-06,1.28751044611852e-06,985.129611850407,949.080965461927,977.325163568407,0,model,1,1,1.01037973835112e-06,5.21558416247333e-07,1.8977740704131e-07,-6.00410639247514e-09,-4.65104915540564,-3.78774879422791,23.1163773504329,84.8367344293847,-3539.68955699092,-4201.24858876182,14.848691854061,10.3574116366845,35.4308730524193,-0.269999999999825,20221018_170034,3,0.000778788451423811,0.8082606613409,0.0884855053796505,2.2661490023141,1,0.000232369585094947,0.00212897068207854,0.000429579035340673,0.000509542228736687,0.000456317008664268,0.000317720378700531,0.00027398185296304,0.00257307803175283,0.00251800050803114,100
2.21422425927867e-06,1.08916104127067e-06,0.001,1e-13,1.07e-06,1.06536525423322e-06,1.08063810548829e-06,1.07056631175062e-06,NaN,2.34e-06,2.33853840271953e-06,2.30469837011593e-06,0.000999999999896773,NaN,0,106.620708009224,4878.46868969928,500000,1,9837,10623.1670000218,6583.52328775044,12919.8166391058,NaN,98.9,103.492999306272,99.5954638307243,499999.999775937,NaN,10029,9307.39536548604,19705.2268426717,7833.79324187503,NaN,0.4,0.0100000001497779,1.41766068954459,0.0100000192976019,NaN,98.7,103.103835434217,98.121109451556,231.48016439023,NaN,250,0.01,99.7887965195037,7.30053136532904e-07,7.31923641510406e-07,7.3568606794381e-07,4985.0893977085,4983.3777408959,4990.55048926982,0,model,1,1,-4.63474576677707e-09,1.06381054882874e-08,-1.46159728046768e-09,-3.53016298840722e-08,786.167000021816,-3253.47671224956,4.59299930627233,0.695463830724321,-721.604634513962,9676.22684267167,-0.389999999850222,1.01766068954459,4.4038354342172,-0.578890548444051,20221117_172636,3,0.000142282998571177,0.00174722546656142,3.66472611699805e-05,8.3660864392429,1,0.000236082158215491,0.00531343803787923,0.000344676254632977,0.000348881327735637,0.000332139553207683,0.0113175530117402,0.00711440613311265,0.000242022353290344,0.00022953750316161,100
2.32440585115193e-06,2.32355438441352e-06,0.001,1e-13,2.35e-06,2.78421670793693e-06,2.39174090080921e-06,2.78421673765356e-06,NaN,2.34e-06,1.79246978753602e-06,2.35889385791482e-06,1.79246991197486e-06,NaN,0,82.6003684931056,82.5968265128069,500000,1,99.2,86.5834588166932,157.159373160465,86.5834586005342,NaN,98.9,79.711722332078,158.41421221229,79.7117226135663,NaN,1000.9,499999.999999974,342.929938426955,499999.99428736,NaN,0.35,0.0100000000000005,1.89683169601442,0.0100000000062086,NaN,0.28,0.010000000472881,0.0100022779612843,0.0100001383527067,NaN,250,0.01,0.485483823072977,1.161990019896e-06,1.09044487444496e-06,1.18760191157231e-06,165.197195005913,166.239891363074,164.341763240083,0,model,1,1,4.34216707936927e-07,4.17409008092054e-08,-5.47530212463982e-07,1.88938579148235e-08,-12.6165411833068,57.9593731604651,-19.188277667922,59.5142122122905,498999.099999974,-657.970061573045,-0.339999999999999,1.54683169601442,-0.269999999527119,-0.269997722038716,20221004_171626,2,0.0165817305934478,0.47493097012656,0.0043009693723503,1.71677490678647,1,0.00019199677983268,0.000191918218382475,0.000191957498265363,0.000189945331353487,0.000374787784827906,0.000241067112668406,0.000375884500733421,0.00014288085399271,0.000373682312193987,100
1.22112597296378e-06,2.38909309316371e-05,0.001,1e-13,2.35e-06,2.83474868001064e-06,2.3428575850254e-06,2.8347518758142e-06,NaN,2.34e-06,1.93785571571027e-06,2.34710795011655e-06,1.93785281728827e-06,NaN,0,92.816106867586,7.44961096531888,500000,1,9842,47.5174839186954,10096.5774335051,47.5175797346318,NaN,9793,52.9525761810655,10044.9230417304,52.9527524464859,NaN,100.3,499975.679275312,100.287128898193,485892.081076482,NaN,99.2,104.843568866254,99.1321512330818,104.843594458393,NaN,98.7,92.9895347278661,98.767694959134,92.9894915893179,NaN,250,0.01,198.031891850151,1.16174618390422e-06,1.15101388606314e-06,1.17249042079315e-06,100.265717832905,100.449874708016,99.7902603202125,0,model,1,1,4.84748680010639e-07,-7.1424149745993e-09,-4.02144284289734e-07,7.10795011654595e-09,-9794.48251608131,254.577433505132,-9740.04742381893,251.923041730395,499875.379275312,-0.0128711018073062,5.64356886625367,-0.0678487669181749,-5.7104652721339,0.0676949591340446,20221219_160340,1,0.032346132880987,0.0601321948293425,9.71639562034642e-06,1.6382476625629,1,0.000113340158805391,0.00017797814104,0.000173175623971968,0.000119525152084138,0.0236155804419505,0.000134700124815948,0.0236548430228838,0.000102614452414061,0.0235765187295543,100
1.21195008272464e-06,2.46648918217085e-05,0.001,1e-13,2.35e-06,3.1340030548759e-06,2.63410313230878e-06,3.13403741015852e-06,NaN,2.34e-06,2.47888630366334e-06,2.48552573793022e-06,2.47893266294911e-06,NaN,0,72.3377105945053,19.8210269958466,500000,1,99.2,121.961505066436,91.9211575002912,121.965038189803,NaN,994,970.782946474093,913.751809610352,970.76378150277,NaN,100.3,94.9126362809127,97.3352006533382,94.9122032145251,NaN,0.35,0.0100000040494807,4.14658637077674,0.0100003132706609,NaN,0.28,4.99078697559697,0.0100000000013803,4.99146435571663,NaN,250,0.01,0.418205353443119,1.15518801691921e-06,1.38410660750897e-06,1.27882924674e-06,92.1587375903519,87.3276114297436,88.7458342613997,0,model,1,1,7.84003054875895e-07,2.84103132308779e-07,1.38886303663335e-07,1.45525737930221e-07,22.7615050664365,-7.27884249970882,-23.2170535259074,-80.2481903896476,-5.38736371908725,-2.96479934666175,-0.339999995950519,3.79658637077674,4.71078697559697,-0.26999999999862,20221018_170034,1,0.0481174684450414,0.756298196731919,0.0477145794826396,1.43883009227565,1,8.76696943391221e-05,0.000488883486647719,0.000402592489001857,0.000608152904395952,0.000427587930304168,0.000382227729455474,0.000242129808896966,0.00240646054984456,0.00227115364086685,100
7.15966065668589e-06,0.000346437559469189,0.001,1e-13,NaN,0.000755750071493413,NaN,0.000755748906722721,0.000755751235386109,NaN,7.38875130145971e-06,NaN,7.38876411589503e-06,7.38876800637422e-06,NaN,353.604823879563,35.4802673487882,500000,1,NaN,8667.79324964316,NaN,8667.79089072518,8667.6325824866,NaN,3592.88086780892,NaN,3592.8917919167,3592.87008360742,NaN,423.073014508068,NaN,423.071673588989,423.072516098166,NaN,0.0100000034886827,NaN,0.0102771875415693,0.0105626008132085,NaN,56.454635832973,NaN,56.4548823246221,56.4549407785776,250,0.01,53.2383889949007,7.01469135884852e-06,7.31721301227284e-06,NaN,389.085091228351,408.961192998009,NaN,NaN,Ussing,0,0.11408980317,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20211101_150420,1,0.015667039328229,0.83362912698358,NaN,NaN,NaN,0.00253169054554485,0.0122916972296286,0.011401692307096,1.93838731628418,NaN,6.55068536810794,NaN,0.0265469031880128,NaN,100
7.54558618120782e-05,7.58284965128195e-06,0.001,1e-13,NaN,0.000527029172809813,NaN,0.000527046250699783,0.000527029172809813,NaN,7.20781120387113e-06,NaN,7.20778783712656e-06,7.20781120387113e-06,NaN,72.9097323504176,365.251266269278,500000,1,NaN,23004.6309306961,NaN,23000.2783534679,23004.6309306961,NaN,4636.73649309822,NaN,4636.46670249173,4636.73649309822,NaN,476.231884517592,NaN,476.233819182967,476.231884517592,NaN,8.14324155866857,NaN,8.14327865890505,8.14324155866857,NaN,46.7928184947379,NaN,46.792806242227,46.7928184947379,250,0.01,52.1483211659089,6.89040623759389e-06,7.11056495566058e-06,NaN,438.160998619696,468.16587556198,NaN,NaN,Ussing,0,0.11408980317,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20211101_150420,2,0.00704952169334089,1.69291159909195,NaN,NaN,NaN,0.00550146668898872,0.00276964543706029,0.00504689324010866,2.06158911147135,NaN,12.1241116101998,NaN,0.0334207212443515,NaN,100
3.02706292534092e-05,8.82830165524726e-06,0.001,1e-13,NaN,0.000492284676072216,NaN,0.0004926157414983,0.000492284676072216,NaN,7.06888101784651e-06,NaN,7.06899189671633e-06,7.06888101784651e-06,NaN,61.8686673386965,406.403592442188,500000,1,NaN,14346.0630343101,NaN,14354.1870624871,14346.0630343101,NaN,4851.83630869787,NaN,4848.44700844312,4851.83630869787,NaN,516.306209195012,NaN,516.333421739103,516.306209195012,NaN,7.21632413468333,NaN,7.21703846368444,7.21632413468333,NaN,40.5315857228601,NaN,40.5377596341,40.5315857228601,250,0.01,50.8542876618378,6.83492464199532e-06,6.96881348426237e-06,NaN,468.272259780885,502.784380940384,NaN,NaN,Ussing,0,0.11408980317,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20211101_150420,3,0.0024951846821162,2.31122262550692,NaN,NaN,NaN,0.00187280349141219,0.0035878535078558,0.00209939786406673,1.81047825288254,NaN,7.06234699375693,NaN,0.0342970535842529,NaN,100
5.78434689626654e-05,7.73657194350633e-06,0.001,1e-13,NaN,0.000450305761831593,NaN,0.000450321123457204,0.000450305761831593,NaN,7.19090077686222e-06,NaN,7.19098011150235e-06,7.19090077686222e-06,NaN,21.9361720645446,461.761008680599,500000,1,NaN,27215.5248559354,NaN,27189.2189490795,27215.5248559354,NaN,5153.13276603913,NaN,5152.98394901116,5153.13276603913,NaN,529.357153180872,NaN,529.354134340455,529.357153180872,NaN,7.84110465584744,NaN,7.84188312283517,7.84110465584744,NaN,42.2003215166159,NaN,42.2059386671158,42.2003215166159,250,0.01,50.1074111816109,6.82387740092918e-06,7.07787469774756e-06,NaN,483.697180745143,520.839344506429,NaN,NaN,Ussing,0,0.11408980317,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20211101_150420,4,0.0020311652095759,1.78309808000749,NaN,NaN,NaN,0.00126886428797517,0.0035724472643635,0.00137333418059924,1.98221741503075,NaN,12.2553076538986,NaN,0.037055666410585,NaN,100
7.80131123541637e-06,5.81412460658401e-05,0.001,1e-13,NaN,0.000468007446706562,NaN,0.000468030928569018,0.000468007446706562,NaN,7.23145009070615e-06,NaN,7.23145118066765e-06,7.23145009070615e-06,NaN,472.436872858609,23.2942864530203,500000,1,NaN,25787.927388907,NaN,25787.5830069054,25787.927388907,NaN,5018.03132702572,NaN,5017.92532783642,5018.03132702572,NaN,545.311244882747,NaN,545.311207498488,545.311244882747,NaN,8.12871765138419,NaN,8.12925440297101,8.12871765138419,NaN,41.9623654656423,NaN,41.9659055980622,41.9623654656423,250,0.01,50.0672223930616,6.87837983144011e-06,7.12141307402508e-06,NaN,495.731159311629,535.826322767399,NaN,NaN,Ussing,0,0.11408980317,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20211101_150420,5,0.00186764027491815,1.86109526756313,NaN,NaN,NaN,0.00368562708425684,0.00135435884059322,0.00146390456764039,1.9963057465288,NaN,12.0689420531366,NaN,0.0362876430949865,NaN,100
7.58876081130381e-06,7.05227108237281e-05,0.001,1e-13,NaN,0.000488938524127144,NaN,0.000489075822180344,0.000488938524127144,NaN,7.27639207430124e-06,NaN,7.27631863905547e-06,7.27639207430124e-06,NaN,489.520950818369,14.41219079577,500000,1,NaN,9658.10605139376,NaN,9665.89511447893,9658.10605139376,NaN,4783.07880475341,NaN,4782.77889918044,4783.07880475341,NaN,557.47621129863,NaN,557.47948268282,557.47621129863,NaN,9.71426824007586,NaN,9.71426740601063,9.71426824007586,NaN,41.065220174049,NaN,41.0649775050735,41.065220174049,250,0.01,49.752304334578,6.85149022292902e-06,7.16969257799375e-06,NaN,503.933141614139,536.755713331088,NaN,NaN,Ussing,0,0.11408980317,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20211101_150420,6,0.00163859568807521,2.78871744239525,NaN,NaN,NaN,0.00371485740788261,0.00101638676382649,0.00109356143357405,1.58732733018647,NaN,4.7222201186319,NaN,0.034803556705666,NaN,100
7.52822427453949e-06,7.38092180184477e-05,0.001,1e-13,NaN,0.000436013447997117,NaN,0.000436121408753303,0.000436013447997117,NaN,7.23806598761361e-06,NaN,7.23806494645836e-06,7.23806598761361e-06,NaN,497.26457677824,11.7518662172062,500000,1,NaN,14457.1816976586,NaN,14459.2066049037,14457.1816976586,NaN,5581.36740457086,NaN,5580.18858873078,5581.36740457086,NaN,557.299483796781,NaN,557.309775202263,557.299483796781,NaN,8.14544441834398,NaN,8.14560379477064,8.14544441834398,NaN,39.3897804040079,NaN,39.390777665166,39.3897804040079,250,0.01,49.4315952756906,6.83144602420284e-06,7.11987214599517e-06,NaN,509.016442995446,542.219614019001,NaN,NaN,Ussing,0,0.11408980317,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20211101_150420,7,0.00216433321374022,1.81168265583459,NaN,NaN,NaN,0.00374351925777055,0.000867396055749401,0.000933798262513982,1.78487663973353,NaN,6.30352564031693,NaN,0.0403983055753996,NaN,100
7.45997329354413e-06,7.54002342496946e-05,0.001,1e-13,NaN,0.000480809258294525,NaN,0.000480805735285405,0.000480809258294525,NaN,7.42065277247234e-06,NaN,7.42062944225225e-06,7.42065277247234e-06,NaN,502.91287929739,9.15675869389548,500000,1,NaN,16464.8431212512,NaN,16462.9329111997,16464.8431212512,NaN,4972.8963558495,NaN,4972.91837208768,4972.8963558495,NaN,560.871281135559,NaN,560.870900368885,560.871281135559,NaN,8.64117452664065,NaN,8.64116089268869,8.64117452664065,NaN,46.4474892244755,NaN,46.4469825070387,46.4474892244755,250,0.01,49.1088199185607,6.78834570304659e-06,7.30786556644218e-06,NaN,512.069637991286,546.571442047545,NaN,NaN,Ussing,0,0.11408980317,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20211101_150420,8,0.00251040128546523,1.81166192911331,NaN,NaN,NaN,0.00375171664853792,0.000690421750487647,0.00074516340395154,1.86471471816487,NaN,7.9164490090645,NaN,0.0369021371302522,NaN,100
7.50883709704842e-06,7.784843976126e-05,0.001,1e-13,NaN,0.000430600849405964,NaN,0.000430690650052234,0.000430600849405964,NaN,7.27986790361306e-06,NaN,7.27986995570087e-06,7.27986790361306e-06,NaN,503.261160313647,10.4775632310694,500000,1,NaN,31546.1935891767,NaN,31534.0441705462,31546.1935891767,NaN,5257.43393334694,NaN,5256.56827838576,5257.43393334694,NaN,565.219465143208,NaN,565.221225823399,565.219465143208,NaN,7.89459830425383,NaN,7.89530968977793,7.89459830425383,NaN,40.4846250667835,NaN,40.4889030781894,40.4846250667835,250,0.01,49.1201600306102,6.84828844056299e-06,7.15883842092728e-06,NaN,513.738723544716,556.670283952731,NaN,NaN,Ussing,0,0.11408980317,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20211101_150420,9,0.00224304164019591,1.4920651303509,NaN,NaN,NaN,0.00377890607006674,0.000815661950038699,0.000876096517677411,1.97326758687831,NaN,13.5838177550245,NaN,0.0382734245467385,NaN,100
7.61389032752376e-06,7.07879157978876e-05,0.001,1e-13,NaN,0.000493477179979191,NaN,0.000493520506278253,0.000493477179979191,NaN,7.38408443089053e-06,NaN,7.38405414568928e-06,7.38408443089053e-06,NaN,505.178867951313,13.3538597042682,500000,1,NaN,14610.0202091209,NaN,14615.9299488325,14610.0202091209,NaN,4908.74944788012,NaN,4908.43795847451,4908.74944788012,NaN,571.996825401405,NaN,572.002569072946,571.996825401405,NaN,7.94543158875634,NaN,7.94555051659052,7.94543158875634,NaN,44.6537309294701,NaN,44.654071209023,44.6537309294701,250,0.01,49.4850099707101,6.87447718407106e-06,7.27522254286503e-06,NaN,518.532727655581,555.711714101353,NaN,NaN,Ussing,0,0.11408980317,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20211101_150420,10,0.0020852725342169,2.21769898071697,NaN,NaN,NaN,0.0038463764963639,0.000945291896322541,0.00102000401124405,1.84029179025993,NaN,7.20971157223596,NaN,0.0362466203732341,NaN,100
7.545921698071e-06,7.69150221036656e-05,0.001,1e-13,NaN,0.000491964403055185,NaN,0.000491991775471236,0.000491964403055185,NaN,7.29591592787568e-06,NaN,7.295918239707e-06,7.29591592787568e-06,NaN,507.142898734616,10.8001379957229,500000,1,NaN,16390.588278576,NaN,16391.0982096988,16390.588278576,NaN,4879.44011527046,NaN,4879.3204146114,4879.44011527046,NaN,575.129374496527,NaN,575.130426609577,575.129374496527,NaN,7.53745492842615,NaN,7.53754787708058,7.53745492842615,NaN,40.6539048589481,NaN,40.6541954927987,40.6539048589481,250,0.01,48.8571802645221,6.87175288452942e-06,7.1892974220528e-06,NaN,517.943036730338,559.987630000266,NaN,NaN,Ussing,0,0.11408980317,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20211101_150420,11,0.00194278747663446,1.8715785979441,NaN,NaN,NaN,0.00382686060358416,0.000830692852663666,0.000893168883565735,1.87725605486164,NaN,8.06358597819295,NaN,0.0355999848561173,NaN,100
7.22890051057063e-05,7.65568895670492e-06,0.001,1e-13,NaN,0.000486189144438233,NaN,0.000486189441600135,0.000486189144438233,NaN,7.30906364314663e-06,NaN,7.30905821045961e-06,7.30906364314663e-06,NaN,14.3885945398463,503.410396108409,500000,1,NaN,19096.397567895,NaN,19095.8239518466,19096.397567895,NaN,4959.78239284048,NaN,4959.78816649381,4959.78239284048,NaN,573.826682919554,NaN,573.82687365901,573.826682919554,NaN,7.3928317752936,NaN,7.39285824939257,7.3928317752936,NaN,41.5365129915751,NaN,41.5366885384877,41.5365129915751,250,0.01,49.6539903438163,6.9225624610796e-06,7.20081115009855e-06,NaN,517.798990648256,560.45774369049,NaN,NaN,Ussing,0,0.11408980317,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20211101_150420,12,0.00187833574443084,2.12211723748724,NaN,NaN,NaN,0.00104013718415489,0.0038539534101776,0.00111832748872693,1.94300083062902,NaN,9.28446119538724,NaN,0.0362513651654291,NaN,100
1.06672446619959e-05,2.21824397761539e-05,0.001,1e-13,NaN,0.000414312747027548,NaN,0.000414611041397182,0.000414312747027548,NaN,7.59209983703412e-06,NaN,7.59204464283186e-06,7.59209983703412e-06,NaN,362.947910018679,104.083298334986,500000,1,NaN,15126.5603777261,NaN,15146.7003242862,15126.5603777261,NaN,4745.76381860195,NaN,4743.04484590507,4745.76381860195,NaN,510.48721390866,NaN,510.508642094186,510.48721390866,NaN,10.219426584514,NaN,10.219928483795,10.219426584514,NaN,41.7097735119204,NaN,41.7111031131361,41.7097735119204,250,0.01,49.3953242662048,7.20328113768485e-06,7.45548140194419e-06,NaN,467.031208353665,497.702069096235,NaN,NaN,Ussing,0,0.11408980317,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20211101_150420,13,0.011369448247513,1.8133725056982,NaN,NaN,NaN,0.00387165415572934,0.0023088214970193,0.00265711680353123,1.52409541710614,NaN,6.26712678317376,NaN,0.0360303127138102,NaN,100
7.90447811124249e-06,6.96085088678983e-05,0.001,1e-13,NaN,0.000490611485135591,NaN,0.000490608729829531,0.000490611485135591,NaN,7.44050031271456e-06,NaN,7.44041772137769e-06,7.44050031271456e-06,NaN,347.791821265232,79.9879246834148,500000,1,NaN,12857.0699392757,NaN,12853.513380994,12857.0699392757,NaN,4163.14889847746,NaN,4163.14135597108,4163.14889847746,NaN,468.825989763517,NaN,468.823501582416,468.825989763517,NaN,8.20879875653564,NaN,8.20910694272536,8.20879875653564,NaN,44.9402539561105,NaN,44.9403514061204,44.9402539561105,250,0.01,51.2061996906462,7.09840964909013e-06,7.32934515919445e-06,NaN,427.779745948647,456.258247451374,NaN,NaN,Ussing,0,0.11408980317,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20211101_150420,14,0.00425836272823955,1.87420813928766,NaN,NaN,NaN,0.00274911283846019,0.00556784016465026,0.00504078353982015,1.56629472901705,NaN,6.30782617740024,NaN,0.0309759106809989,NaN,100
7.00721299013104e-06,0.000131158784392093,0.001,1e-13,NaN,0.000530958675191824,NaN,0.000531031292990276,0.000530958675191824,NaN,6.80994489231856e-06,NaN,6.80994875117918e-06,6.80994489231856e-06,NaN,410.46784107778,51.9044334967719,500000,1,NaN,15733.2068065312,NaN,15733.4456670249,15733.2068065312,NaN,4443.90189816888,NaN,4443.33708012877,4443.90189816888,NaN,511.686834492604,NaN,511.690537427384,511.686834492604,NaN,7.58067314824582,NaN,7.58114208495665,7.58067314824582,NaN,42.4733757767721,NaN,42.4764164184092,42.4733757767721,250,0.01,52.3626045831727,6.65183587261038e-06,6.72370826990433e-06,NaN,462.372274574552,499.031510208642,NaN,NaN,Ussing,0,0.11408980317,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20211101_150420,15,0.00401437058161525,1.84111690795842,NaN,NaN,NaN,0.00287623558803126,0.00680772240199682,0.00636638625988779,1.86345211521607,NaN,8.35368264251479,NaN,0.0302627270333999,NaN,100
1.77813406126891e-05,1.01828582010143e-05,0.001,1e-13,NaN,0.000499096719604195,NaN,0.000499097419831456,0.000499096719604195,NaN,6.68715110171329e-06,NaN,6.68713865921312e-06,6.68715110171329e-06,NaN,230.048344989608,254.182642139726,500000,1,NaN,18822.0009484794,NaN,18821.5080762928,18822.0009484794,NaN,4719.22882212402,NaN,4719.22094302074,4719.22882212402,NaN,535.297308510797,NaN,535.297496762495,535.297308510797,NaN,7.95122119071641,NaN,7.95125494860627,7.95122119071641,NaN,42.4361377790122,NaN,42.4362092062896,42.4361377790122,250,0.01,51.5960357816924,6.47488137561881e-06,6.59873786347631e-06,NaN,484.230987129333,523.395957142415,NaN,NaN,Ussing,0,0.11408980317,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20211101_150420,16,0.00227492978885172,1.66282335298274,NaN,NaN,NaN,0.00409056797964563,0.00258830580206798,0.00337687361295299,1.90841427322624,NaN,9.3939989297731,NaN,0.0315581962171038,NaN,100
8.67855798550539e-06,2.45538708086453e-05,0.001,1e-13,NaN,0.000458096195273577,NaN,0.00045802773904312,0.000458096195273577,NaN,6.83318358653638e-06,NaN,6.83314040930409e-06,6.83318358653638e-06,NaN,414.766471504067,79.9467054919088,500000,1,NaN,18425.237113122,NaN,18425.5771419564,18425.237113122,NaN,5012.88874491699,NaN,5014.1178881476,5012.88874491699,NaN,539.009064380197,NaN,538.998236083646,539.009064380197,NaN,8.28003650434179,NaN,8.28020415090471,8.28003650434179,NaN,48.0036002276065,NaN,48.0035865048698,48.0036002276065,250,0.01,50.8127270621393,6.41217627821843e-06,6.73275457505556e-06,NaN,494.713176995976,526.892071569168,NaN,NaN,Ussing,0,0.11408980317,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20211101_150420,17,0.00178596726308083,2.17188589325519,NaN,NaN,NaN,0.00359957487339152,0.00196300107822514,0.00222747489720127,1.83216785655724,NaN,8.44053101853468,NaN,0.0342539890928997,NaN,100
