C1g,C2g,Ca,Cag,Cag_sim,Cb,Cbg,Cbg_sim,Eout_rail,R1g,R2g,Ra,Rag,Rag_sim,Rb,Rbg,Rbg_sim,Rs,Rsg,Rsg_sim,RsolA,RsolAg,RsolAg_sim,RsolB,RsolBg,RsolBg_sim,Rsolg,TEC12,TECabs,TECabs_sim,TER12,TERabs,TERabs_sim,Va_rail,chamber,circuitValuesKnown,dCa,dCa_sim,dCb,dCb_sim,dRa,dRa_sim,dRb,dRb_sim,dRs,dRs_sim,dRsolA,dRsolA_sim,dRsolB,dRsolB_sim,meas_ID,meas_idx,resnormbest12,resnormbestabs,resnormbestabs_sim,rsme_simVSmeasured,simVSmeasured,tau1,tau2,tauMEM12,tauMEMabs,tauMEMabs_sim,taua,taua_sim,taub,taub_sim
8.85656591770242e-08,2.34181141668138e-06,9.03e-08,4.302837292945e-07,8.8236833292712e-08,2.34e-06,3.39758665877571e-06,2.51860402333152e-06,0,97.9924436022328,96.7093415501876,99.2,70.8926119912309,101.343001581393,98.9,78.4683968223745,94.1965127889607,10029,499999.722200959,499999.999999974,0.35,25.475913877886,5.96918211134811e-05,0.28,20.9838662591173,1.27185432537256e-09,1.86937473960465e-11,8.53382274902394e-08,3.81916342490444e-07,8.52501765776534e-08,194.70178515242,149.316404691149,195.463072861664,0,model,1,3.399837292945e-07,-2.063166707288e-09,1.05758665877571e-06,1.78604023331523e-07,-28.3073880087691,2.14300158139285,-20.4316031776255,-4.70348721103929,489970.722200959,489970.999999974,25.125913877886,-0.349940308178886,20.7038662591173,-0.279999998728146,20220930_163721,3,0.0209313066525253,0.467042633123296,0.731591879183932,1.60905464716622,1,8.67876536199911e-06,0.000226475040141968,0.000118294551146628,0.000142565927381144,0.000127264880807467,3.05039374670148e-05,8.94218553592041e-06,0.000266603178179218,0.000237243716094076
8.29387108610944e-08,2.29662518079602e-05,1.07e-06,1.75344844187758e-07,1.08031330149955e-06,9.2e-08,1.1928334501484e-07,9.65040505412064e-08,0,98.9187994822159,1.56577220934781,988,86.9714125145656,982.907951325623,9790,701.657675708474,9433.34763295444,100.3,115.464847862285,98.2920290171178,0.35,1.28328009316275e-12,2.64697835997717,0.28,0.0147251913066475,1.05547596994584e-10,3.00103110305972e-09,8.26402695881272e-08,7.09902185613312e-08,8.85903061060911e-08,100.484571691564,100.718447560578,97.3731760789197,0,model,1,-8.94655155812242e-07,1.03133014995538e-08,2.72833450148397e-08,4.50405054120639e-09,-901.028587485434,-5.09204867437722,-9088.34232429153,-356.652367045555,15.1648478622853,-2.00797098288221,-0.349999999998717,2.29697835997717,-0.265274808693353,-0.279999999894452,20221019_162423,1,0.0583519112341652,0.183033325813309,0.000102818809589651,1.59562066603168,1,8.20419770898208e-06,3.5959918833788e-05,3.55274232172367e-05,2.2798344340633e-05,0.00104755328529102,1.52499887761557e-05,0.00106184853396675,8.36960746138444e-05,0.000910356256743405
3.36689422040611e-09,1.18262308069425e-06,2.35e-06,1.57656969234258e-06,1.45201884714913e-06,2.34e-06,5.02411412352529e-06,7.41741504813281e-06,0,48.1171340363281,100.056285073424,9837,234023.098624393,1609.07704603783,9790,91139.8425921996,625.953251556007,100.3,99.6123230036976,103.316128176056,99.2,92.6862092296838,101.029196465932,0.28,8.02246570045657,7.96301204007591e-10,51.9291815350847,3.35733598051271e-09,1.2000068900405e-06,1.21430821562868e-06,148.173419109752,99.5818165258193,98.7512689132649,0,model,1,-7.73430307657423e-07,-8.97981152850874e-07,2.68411412352529e-06,5.07741504813281e-06,224186.098624393,-8227.92295396217,81349.8425921996,-9164.04674844399,-0.687676996302358,3.01612817605645,-6.51379077031625,1.82919646593226,7.74246570045657,-0.279999999203699,20221209_154342,1,0.030217258062824,0.555437582968421,0.393564888248781,1.70592411945353,1,1.62005300489419e-07,0.000118328872096354,3.85349537174929e-05,0.432967089413309,0.00399697310347643,0.368953724599315,0.00233641019736197,0.457896970383342,0.00464295506751919
7.5927388304771e-07,3.25307864643751e-05,1.07e-06,8.8835957969096e-07,9.61630071128741e-07,2.34e-06,5.54080703558952e-06,5.57708388551619e-06,0,83.4434979132149,7.73548957503495,988,1468.39481078208,1181.91857440604,98.9,36.9553561874673,60.4449125703937,100.3,95.908603531229,94.7793106583438,99.2,87.5622766874352,103.077446813685,0.28,13.8935812953612,1.63485750976656e-16,100.615959499058,7.41956496913174e-07,7.65609184491524e-07,8.20205870616144e-07,91.1789874882499,90.1640852804819,88.0611667587089,0,model,1,-1.8164042030904e-07,-1.08369928871259e-07,3.20080703558952e-06,3.23708388551619e-06,480.394810782077,193.918574406042,-61.9446438125327,-38.4550874296063,-4.39139646877102,-5.52068934165624,-11.6377233125648,3.87744681368467,13.6135812953612,-0.28,20221201_124416,1,0.0328563526745518,0.638811331990008,0.223306178395115,1.64075189121298,1,6.33564686756502e-05,0.000251641559562861,0.000235667732721669,0.000231759411482334,0.000376002707045046,0.00130446259692675,0.00113656844277446,0.000204762497566236,0.000337106347857778
1.30465795686528e-06,8.11883899029414e-08,1.07e-06,1.14331709107488e-06,1.19867781955536e-06,9.2e-08,1.40419744324906e-07,1.10403095307703e-07,0,78.5570829930182,96.9773973870073,99.2,103.863194270522,86.9321419379019,98.9,88.0409351046146,89.7814740222104,1000.9,848.856476709485,1536.11466968042,99.2,104.424013554458,104.234826182004,98.7,114.757604411154,100.604219068876,199.999999998062,7.64320511714483e-08,1.25060128512269e-07,1.01092102140564e-07,175.534480380026,156.51924388281,158.481956471829,0,model,1,7.33170910748822e-08,1.28677819555363e-07,4.84197443249062e-08,1.84030953077028e-08,4.66319427052208,-12.2678580620981,-10.8590648953854,-9.11852597778956,-152.043523290515,535.214669680416,5.22401355445753,5.03482618200438,16.0576044111535,1.90421906887553,20221212_160133,2,0.0338294108336628,0.0495516497775351,0.000596415162408254,11.6871710596842,1,0.000102490123394968,7.87343875082885e-06,6.0146244676541e-05,6.11699329851547e-05,5.78180698480707e-05,0.000118748565143119,0.000104203630347402,1.23626855975156e-05,9.91215263334014e-06
6.78346236303939e-07,2.17972031957111e-06,1.07e-06,1.06333787382201e-06,1.08229376425884e-06,1.01e-06,1.07478205389281e-06,1.00933172677625e-06,0,1207.93511984613,444.919419122201,988,3311.80799595685,864.832281321283,994,3211.66200649237,877.17874379153,10029,2169.33145306558,31423.1510230993,0.35,2.87688349459931e-14,6.84724182448106,0.28,36.3103493528612,1.28056693975968e-20,2.59837147862596,5.17344521574159e-07,5.34514668328216e-07,5.2227009024352e-07,1652.85453896833,1627.96409556381,1650.51132409512,0,model,1,-6.66212617798885e-09,1.22937642588445e-08,6.4782053892814e-08,-6.68273223751218e-10,2323.80799595685,-123.167718678717,2217.66200649237,-116.82125620847,-7859.66854693442,21394.1510230993,-0.349999999999971,6.49724182448106,36.0303493528612,-0.28,20221018_192722,1,0.000569353712292184,0.573401765301924,0.0044533612576158,4.23625855180844,1,0.000819398242246967,0.000969799898432435,0.000929314413516852,0.00348616851314286,0.000910862909387072,0.00352157087292749,0.000936002585203776,0.00345183668774739,0.000885364336162525
7.3826196912387e-07,0.000855460075940441,1.07e-06,2.0313919194663e-06,1.8713761820469e-06,2.34e-06,1.17939488041495e-06,1.00161048662603e-06,0,102.745909221632,4.25732486518755,988,993.798467057233,1059.30074725165,9790,14387.8940515571,20497.0480976493,100.3,105.152349821127,102.347281154561,0.4,20.7872684178706,7.94384606136236,98.7,79.9039759942918,86.3195968080285,99.7736784771788,7.37625398470877e-07,7.46176367120813e-07,6.52418623726563e-07,107.00323408682,104.43838795434,101.863643270786,0,model,1,9.61391919466303e-07,8.01376182046902e-07,-1.16060511958505e-06,-1.33838951337397e-06,5.79846705723332,71.3007472516463,4597.89405155708,10707.0480976493,4.85234982112657,2.04728115456136,20.3872684178706,7.54384606136236,-18.7960240057082,-12.3804031919715,20221103_172754,1,0.034873920534763,0.558744533081118,0.189724043402143,7.54820885242514,1,7.58533972613846e-05,0.00364197145247647,0.00350008674031587,0.00298471519781641,0.0028938032928598,0.00201879417555806,0.00198235018803122,0.0169690085843591,0.0205300583194836
9.02883979380304e-07,3.14794412163096e-06,2.35e-06,2.330679045975e-06,2.34031698894701e-06,1.01e-06,9.83028618431857e-07,1.01210927264259e-06,0,984.267270134555,671.283725376238,988,952.141478508504,977.260591110497,994,947.593312138661,984.420043495747,10029,13324.1519697187,10577.5412215934,99.2,97.9922153023515,99.5237116296383,98.7,92.7679518681467,97.84261955625,199.99999999999,7.01641305069315e-07,6.91408064501968e-07,7.06549925519651e-07,1655.55099551079,1662.67362935484,1654.78831255306,0,model,1,-1.93209540249997e-08,-9.68301105299206e-09,-2.69713815681431e-08,2.10927264258917e-09,-35.8585214914964,-10.739408889503,-46.4066878613393,-9.57995650425278,3295.15196971874,548.541221593436,-1.20778469764846,0.323711629638282,-5.93204813185335,-0.857380443749975,20221214_171101,3,0.000722242619698904,0.0221943510461215,0.000195847688938297,6.09602083633777,1,0.000888679149632876,0.00211316365724466,0.00161666640396524,0.00157378241345844,0.00164407551976054,0.00221913619276343,0.00228709956400429,0.000931511344466935,0.000996340654197267
0.00098381234113757,5.4727787466433e-07,1.07e-06,7.42712078704441e-07,7.66175388678525e-07,1.01e-06,2.16901958719769e-06,2.34554169978926e-06,0,1.92047485145209,95.0822428512771,9837,15875.1132103636,13571.6220963467,994,568.949844079207,677.640741820147,100.3,96.5054091408863,95.1487272973261,99.2,90.722889313398,104.198833784479,0.28,12.1888669871343,3.24121202189124e-09,102.292063438833,5.46973602662196e-07,5.53264253441819e-07,5.77525614445437e-07,97.0027177027292,95.9423514676295,94.5175908951821,0,model,1,-3.27287921295559e-07,-3.03824611321475e-07,1.15901958719769e-06,1.33554169978926e-06,6038.11321036359,3734.62209634673,-425.050155920793,-316.359258179853,-3.79459085911368,-5.15127270267386,-8.47711068660202,4.99883378447875,11.9088669871343,-0.279999996758788,20221206_172731,1,0.0324782562115549,0.914901625651536,0.217677281228595,1.66059783812639,1,0.00188938685970291,5.20364077859647e-05,0.00185301071045909,0.00159931138903539,0.0020083480308798,0.0117906383321375,0.0103982428346665,0.00123406335594087,0.00158943461741528
7.98631290166158e-08,5.45219141861531e-05,9.2e-08,1.01361559734655e-07,1.08804280907431e-07,2.34e-06,1.33967076022291e-05,5.10985098120415e-06,0,95.7879917013766,1.73232567333255,988,3957.30005493096,780.35828234166,98.9,70.8683553201502,41.8620306006522,100.3,90.4516313046433,94.3462710215179,99.2,51.5099789867231,106.709068292397,0.28,52.100980504885,2.78026813531979e-11,94.6372850258596,7.97463174458219e-08,1.00600401552062e-07,1.06535809251575e-07,97.5203173747092,88.4651655653612,84.6347901412408,0,model,1,9.36155973465541e-09,1.68042809074308e-08,1.10567076022291e-05,2.76985098120415e-06,2969.30005493096,-207.64171765834,-28.0316446798498,-57.0379693993478,-9.84836869535665,-5.95372897848205,-47.6900210132769,7.5090682923969,51.820980504885,-0.279999999972197,20221129_182145,1,0.0617693750149096,0.869509538141607,0.00222905441413164,1.92090898917293,1,7.64992873948957e-06,9.44497117039074e-05,9.29078228286775e-05,0.000939756557441932,0.000207340786683335,0.000401118105905839,8.49063217603422e-05,0.000949402634474931,0.000213908738139941
1.39439054634167e-05,7.60188319360675e-07,1.07e-06,1.02288944028936e-05,1.56246641147691e-06,2.34e-06,1.9941357738115e-06,2.05843113061624e-06,0,31.3248011991837,61.9067204920449,99.2,5.10129917738444,53.4732489329099,994,751.169006607817,996.68003821993,100.3,77.5661166546108,91.4916991306582,0.4,1.24996749392536e-11,3.59956301460842e-12,98.7,119.486766245864,106.511554960944,98.3135136427027,7.20887272357746e-07,1.66880094055768e-06,8.88240958087727e-07,93.2315216912286,70.3506697264563,84.1595327300814,0,model,1,9.15889440289357e-06,4.92466411476909e-07,-3.458642261885e-07,-2.8156886938376e-07,-94.0987008226156,-45.7267510670901,-242.830993392183,2.68003821993011,-22.7338833453892,-8.80830086934178,-0.3999999999875,-0.3999999999964,20.7867662458637,7.81155496094412,20221220_210527,1,0.0609638915946233,2.35744561161884,0.295644001013487,1.54938248117392,1,0.000436790066581739,4.70607658079787e-05,0.000305845160322814,6.19327394452743e-05,0.000183762068979099,5.21806506030333e-05,8.35501553702152e-05,0.00149793298825509,0.00205159721793569
4.26037360767542e-07,2.47031028703224e-08,2.35e-06,3.49082631414508e-06,4.26908550219076e-06,9.2e-08,8.4927399182839e-08,9.11637880138453e-08,0,34.438238823296,128.60784887152,9837,4660.75521467611,3686.75957698191,9790,13063.9874734768,10760.1097577705,100.3,103.617229902689,99.9098456969224,0.4,60.6684642503529,2.7937012181147e-13,98.7,34.8621906126997,99.4989987216568,35.3870001917677,2.33492344235082e-08,8.2910296297627e-08,8.925774189311e-08,163.046087694816,103.015013524847,99.2236472509737,0,model,1,1.14082631414508e-06,1.91908550219076e-06,-7.07260081716101e-09,-8.36211986154661e-10,-5176.24478532389,-6150.24042301809,3273.9874734768,970.109757770506,3.31722990268888,-0.390154303077622,60.2684642503529,-0.399999999999721,-63.8378093873003,0.798998721656758,20221117_190732,1,0.038608245861216,0.0624942462744115,0.000292866411018525,1.6148237482084,1,1.46719763777593e-05,3.17701292060403e-06,1.22440352820886e-05,0.0122834315081128,0.0119728927898398,0.0162698869471803,0.0157390918601564,0.00110949047907957,0.000980932364963099
9.12213926442921e-08,2.84687168886457e-06,2.35e-06,2.43183932555597e-06,2.35012120304798e-06,9.2e-08,1.00173901022341e-07,9.19927710331447e-08,0,908.812437691744,9105.7770653451,9837,73922.6421007281,9833.15981775327,994,932.447138558919,993.978254725194,10029,11507.9384204859,10032.3985292815,0.4,43.6211550442199,0.373829397259585,0.28,9.58720063556506e-14,0.271444140462251,4.57921046998363,8.83891670322667e-08,9.62107264461977e-08,8.8527465968691e-08,10014.5895030368,9974.49696667985,5207.31434012278,0,model,1,8.18393255559734e-08,1.21203047982034e-10,8.17390102234097e-09,-7.22896685530121e-12,64085.6421007281,-3.84018224673127,-61.5528614410807,-0.0217452748055393,1478.93842048591,3.39852928151413,43.2211550442199,-0.0261706027404151,-0.279999999999904,-0.00855585953774918,20221219_181029,1,1.89001156694928e-05,0.0124272991820835,9.46918902747298e-05,1923.09985756687,0,8.29031362186948e-05,0.0259229789324433,0.00242786018786669,0.00233155861968745,0.00220456158165554,0.17976798810955,0.0231091173806614,9.34068673665662e-05,9.14388139988596e-05
2.40670690738045e-06,1.05826468545596e-07,2.35e-06,2.39106446213126e-06,2.35895503102142e-06,9.2e-08,0.000999999999975099,1.50588787614496e-07,0,4877.75492341574,104.528543687745,9837,210502.705170245,9775.7136611185,98.9,499999.999765609,80.1310817862661,10029,5001.29161424768,10035.9416530457,99.2,108.504307302801,100.581367760106,0.28,95.3263037903536,17.7797828327563,107.129663509814,1.01369118226536e-07,2.38536091042884e-06,1.41552490743804e-07,4982.28346710348,4966.3331542931,4972.538957155,0,model,1,4.10644621312617e-08,8.95503102142472e-09,0.000999907999975099,5.85887876144962e-08,200665.705170245,-61.286338881504,499901.099765609,-18.7689182137339,-5027.70838575232,6.94165304574199,9.30430730280122,1.3813677601064,95.0463037903536,17.4997828327563,20221219_200854,3,3.46296583296394e-05,0.349286655282664,4.62137525060868e-05,11.5752487203196,1,0.0117393264666936,1.10618866406881e-05,0.000257121434362531,148.490659597596,0.000199457516753118,0.503325537515068,0.0230604689227203,499.999999753159,1.20668424564319e-05
1.14151821265946e-07,3.80863125039707e-07,2.35e-06,2.28818648613204e-06,2.37027733183549e-06,9.2e-08,9.75499298069297e-08,9.27012563799982e-08,0,661.083813626031,251.584785464935,988,1090.23710785097,974.925108819645,9790,10604.5499705203,9668.29781855659,1000.9,962.660589912689,998.118064790381,0.35,28.6851110809968,4.36043078916226,0.28,6.14381939935849e-13,2.45485691355048e-22,1.91794246199012,8.78280942844044e-08,9.35612289840889e-08,8.92121789777231e-08,912.668599090965,889.445559864164,912.54032319418,0,model,1,-6.18135138679642e-08,2.02773318354892e-08,5.54992980692968e-09,7.01256379998187e-10,102.237107850973,-13.0748911803552,814.549970520296,-121.70218144341,-38.2394100873109,-2.78193520961895,28.3351110809968,4.01043078916226,-0.279999999999386,-0.28,20221019_173501,2,0.00176915852188327,0.380144671186398,0.00246033524513754,2.88472816545721,1,7.54639213348485e-05,9.58193676046194e-05,9.02082174150281e-05,0.00235854052718281,0.00218126661799067,0.00249466581686427,0.00231084288567245,0.00103447310525833,0.000896263354836192
4.35517305553346e-05,7.21387689954028e-07,2.35e-06,2.64560325178261e-06,2.56546077914528e-06,1.01e-06,1.00919264218283e-06,9.7811208169921e-07,0,66.4793200842966,846.938415736949,988,904.433253458665,910.223653199556,9790,9395.58798877447,9916.09448377598,1000.9,989.322553634784,998.770388660157,0.4,20.8054174421714,0.0161737483926396,98.7,94.7520462726065,99.2635777735311,102.586573256537,7.0963337447225e-07,7.30525975538711e-07,7.08129416763131e-07,913.417735821246,902.624944559516,914.41226422821,0,model,1,2.95603251782607e-07,2.15460779145283e-07,-8.07357817170761e-10,-3.18879183007904e-08,-83.5667465413352,-77.7763468004443,-394.412011225533,126.094483775978,-11.5774463652164,-2.12961133984345,20.4054174421714,-0.38382625160736,-3.94795372739351,0.563577773531136,20221108_164728,2,0.00120334423468414,0.920458574621668,0.0396119169736105,3.25567761330562,1,0.00289528943581313,0.000610970947261802,0.00272903479237954,0.00301526504939455,0.00295426435960003,0.00239277155637057,0.0023351430825338,0.00948195826725256,0.00969905181785217
2.79327203241541e-06,8.85612156141629e-08,9.03e-08,3.91240819610109e-07,8.81945392488656e-08,2.34e-06,4.05153813512606e-06,3.08913978470607e-06,0,75.041317512306,90.6475429352256,99.2,63.6053651375656,94.18507278442,98.9,62.3513950833107,72.4581945435278,1000.9,499999.997199882,499890.924756729,0.35,20.7529284049093,0.00247064590959629,0.28,19.894351999535,1.14901043441984e-08,5.2816279317894e-11,8.58396532488106e-08,3.5678729840442e-07,8.57464881594109e-08,165.688860447532,125.925038001064,166.587733764771,0,model,1,3.00940819610109e-07,-2.10546075113438e-09,1.71153813512606e-06,7.49139784706066e-07,-35.5946348624344,-5.01492721558002,-36.5486049166893,-26.4418054564722,498999.097199882,498890.024756729,20.4029284049093,-0.347529354090404,19.614351999535,-0.279999988509896,20220930_163721,2,0.0388736046685069,0.281608289926524,0.610677939411174,1.64714583203645,1,0.000209610813482729,8.0278565947806e-06,0.000118312879318421,0.000139885644994976,0.000130120201875142,2.48850151880214e-05,8.30660909834279e-06,0.000252619054958345,0.000223833491492384
1.78064175574915e-08,7.31532524399259e-07,1.07e-06,2.11136133253517e-06,1.82303886723188e-06,2.34e-06,1.17887597277842e-06,9.84928062115844e-07,0,26.7955600483871,99.2771374820764,9837,6706.12395494828,7309.21796776153,9790,18688.1078135501,21289.3441144376,100.3,98.5277930648237,105.517113381721,0.4,19.851796487972,7.80077000726454,98.7,80.9955947563059,84.967020239217,72.6125947748074,1.73832865970161e-08,7.56490463699824e-07,6.39452737102449e-07,126.072697530464,98.1469898025177,105.129229097382,0,model,1,1.04136133253517e-06,7.53038867231884e-07,-1.16112402722158e-06,-1.35507193788416e-06,-3130.87604505172,-2527.78203223847,8898.10781355009,11499.3441144376,-1.7722069351763,5.21711338172149,19.451796487972,7.40077000726454,-17.7044052436941,-13.732979760783,20221117_181417,1,0.0232383770129402,0.370782942806527,0.153763867999137,1.58211226932391,1,4.77132930908417e-07,7.26244549973957e-05,1.58113642008925e-05,0.0162378696471378,0.0152785094085445,0.0141590508096656,0.0133249884442989,0.0220309612780868,0.0209684724423504
8.60736622601329e-08,4.95257109963849e-06,1.07e-06,9.0045455249676e-07,1.12001496434316e-06,9.2e-08,1.03324893450677e-07,1.24620458249457e-07,0,519.343373036741,143.875828527895,988,1127.48635018434,961.937092842718,994,943.868948892101,871.852072151354,1000.9,922.232199765722,893.721241259161,99.2,126.415278622728,166.648603931431,0.28,8.65552598889931e-12,8.1632568888542e-15,100.92829919681,8.46032916178335e-08,9.26890574114992e-08,1.12142701042487e-07,663.219201564636,638.120834851994,600.876288130261,0,model,1,-1.6954544750324e-07,5.00149643431581e-08,1.13248934506771e-08,3.26204582494567e-08,139.486350184344,-26.0629071572816,-50.1310511078992,-122.147927848646,-78.6678002342775,-107.178758740839,27.2152786227283,67.4486039314314,-0.279999999991345,-0.279999999999992,20221220_200140,2,0.00145313856048707,0.0525567864904943,0.292500897909995,2.19773380916709,1,4.47017860878027e-05,0.000712555270303796,0.00056767410107629,0.000515711351239055,0.000569222725434052,0.00101525021690145,0.0010773839387406,9.75251585756789e-05,0.00010865060475724
2.58852345867805e-05,1.23248165646307e-06,2.35e-06,2.43204687970547e-06,2.43303207000064e-06,2.34e-06,2.47637934556322e-06,2.42244071288915e-06,0,197.30724385947,714.508414607439,988,992.054490433255,995.959449633315,9790,5673.15886239061,5762.84637830771,1000.9,1035.54433321872,1042.09597164411,99.2,103.533962050389,101.525073183647,98.7,106.150259565098,101.28809065263,199.999999999984,1.17646620811585e-06,1.22700645460235e-06,1.21386241992828e-06,911.815658466909,896.291533717575,902.885910805421,0,model,1,8.20468797054735e-08,8.30320700006437e-08,1.36379345563224e-07,8.24407128891459e-08,4.05449043325518,7.95944963331533,-4116.84113760939,-4027.15362169229,34.6443332187231,41.19597164411,4.33396205038919,2.32507318364672,7.45025956509842,2.58809065263047,20221214_182550,2,0.00141940164121191,0.0677593125225351,0.0356923826379859,4.49704876107023,1,0.00510734429297349,0.000880618514392181,0.00419272563493921,0.00414465784964018,0.0041232555606086,0.002412723027956,0.00242320128137805,0.0140488934309231,0.0139601536889384
2.40392703405921e-06,9.30782556466974e-07,2.35e-06,2.43513511105441e-06,2.37305505705496e-06,1.01e-06,0.000127789385145106,9.99181556855344e-07,0,4882.55288023872,103.277005367196,9842,184067.560212196,6557.24872424443,98.9,447948.617708702,98.7195979682687,10029,5019.60786828524,19975.4854685577,99.2,96.3241621469328,100.457056451904,98.7,193.896279005071,97.2184727644411,199.999999999742,6.70982971554246e-07,2.38959927035846e-06,7.03127662107369e-07,4985.82988560592,4980.05520309212,4992.44988817015,0,model,1,8.51351110544056e-08,2.30550570549616e-08,0.000126779385145106,-1.08184431446563e-08,174225.560212196,-3284.75127575557,447849.717708702,-0.180402031731347,-5009.39213171476,9946.48546855774,-2.87583785306717,1.25705645190369,95.1962790050712,-1.48152723555891,20221219_141411,3,4.73221750607497e-05,0.0256804295316547,2.12970167763296e-05,6.56480672976347,1,0.0117373008640295,9.61284350799322e-05,0.000337264906842842,16.9890865012743,0.000327968269556169,0.448229378678839,0.0155607122454354,57.2430784335953,9.86388015900683e-05
3.07112293712373e-05,7.4938226144551e-07,1.07e-06,1.07923108461634e-06,8.19932968065413e-07,2.34e-06,2.40527849430065e-06,9.48324575184392e-06,0,565.688165521308,6065.08545221643,9837,10897.3372051524,8963.54155894569,9790,10734.2948257085,2025.07680249712,10029,9476.08619952221,16337.0405156852,99.2,150.821171768862,199.999999486298,0.28,17.1701617795447,2.36797489769512e-10,104.025040547002,7.31532202447108e-07,7.44968914396055e-07,7.5468222454279e-07,6630.77361773773,6589.46465448486,6569.70447408153,0,model,1,9.23108461633775e-09,-2.50067031934586e-07,6.52784943006503e-08,7.14324575184392e-06,1060.33720515241,-873.458441054308,944.294825708541,-7764.92319750288,-552.913800477785,6308.04051568524,51.6211717688625,100.799999486298,16.8901617795447,-0.279999999763203,20221206_175647,3,7.28384714999504e-05,0.364097132716576,0.600452421364061,9.07171087848605,1,0.0173729790039194,0.00454506745204221,0.0162785972361813,0.0188428367382145,0.0170195972181019,0.0117607450513466,0.00734950323480402,0.0258189684957595,0.0192043009844385
2.28240113432209e-06,1.08867932568453e-06,1.07e-06,1.06651396364481e-06,1.10091139957326e-06,2.34e-06,0.000999999993861643,6.41706781743769e-06,0,106.369491965775,4878.44716752298,9837,199622.549760324,9725.28200497281,98.9,499999.886501635,97.9603942284155,10029,5037.4137964077,9927.37130008953,99.2,68.603035011162,179.195691249008,0.28,96.5070868358118,8.37167302639371e-07,102.845242485094,7.37093925029156e-07,1.06537772341926e-06,9.39697079245273e-07,4984.81665948875,5001.40275114361,4937.51617810007,0,model,1,-3.48603635518612e-09,3.09113995732606e-08,0.000997659993861643,4.07706781743769e-06,189785.549760324,-111.717995027191,499900.986501635,-0.939605771584496,-4991.5862035923,-101.628699910465,-30.596964988838,79.9956912490076,96.2270868358118,-0.279999162832697,20221219_200022,3,5.22565836288594e-05,0.437149429393515,0.442973548674723,9.76321480648804,1,0.000242777849119949,0.0053110645727265,0.000350928483486952,142.816605823465,0.00072911996032728,0.212900236777767,0.0107066738233393,499.999883432457,0.000628618493186674
8.54901998991955e-08,0.000145288493934842,1.07e-06,3.12228251146335e-06,3.24213317843861e-06,9.2e-08,8.73101652677242e-08,8.14088537294736e-08,0,91.9011663155431,7.12131834195282,9837,556.268764068294,531.139836510853,994,414.616381299995,419.253396263394,100.3,106.77513358161,109.62972908305,99.2,199.999999999989,199.999999688795,98.7,3.68157429619873,3.96789637194246e-12,199.999999999985,8.54399256061554e-08,8.49350772964862e-08,7.94147759048512e-08,99.0224846574959,96.1957985406267,98.2915996921876,0,model,1,2.05228251146335e-06,2.17213317843861e-06,-4.68983473227584e-09,-1.05911462705264e-08,-9280.73123593171,-9305.86016348915,-579.383618700005,-574.746603736606,6.47513358161014,9.32972908304961,100.799999999989,100.799999688795,-95.0184257038013,-98.699999999996,20221216_171900,1,0.0643629642258108,0.288233562846178,0.241813427546063,2.5687856799968,1,7.85664907928499e-06,0.00103464561673289,0.00096080288158079,0.000762453205749108,0.000778723543770302,0.00173682823372376,0.0017220260863423,3.62002247740083e-05,3.41309384119916e-05
1.29334375426453e-06,9.06381363970615e-08,1.07e-06,1.04351333744943e-06,1.06994972159335e-06,9.2e-08,9.24544137361481e-08,9.19649830519711e-08,0,4280.66770485608,918.585735020585,9790,11295.4325418181,9790.65316350722,994,1005.48429667657,994.079364230432,10029,9001.91290755732,10028.7443209113,0.4,1.70365156653737e-10,0.267649744788597,0.3,7.9112263924425,0.313998292788542,5.42997004377592,8.47021687193305e-08,8.49297119033947e-08,8.4685999427841e-08,5199.25343987667,5197.98465195714,5196.50445125497,0,model,1,-2.64866625505714e-08,-5.02784066493541e-11,4.5441373614813e-10,-3.50169480288596e-11,1505.4325418181,0.653163507220597,11.4842966765679,0.0793642304320201,-1027.08709244268,-0.255679088673787,-0.399999999829635,-0.132350255211403,7.6112263924425,0.0139982927885423,20221219_173817,1,9.76131516877244e-05,0.000549535977876267,5.55629017958285e-05,9.19338988966467,1,0.0055363748401575,8.32588991431908e-05,0.00104669616427253,0.00104883380957973,0.00104857039952179,0.0117869345096475,0.0104755066265116,9.29614611701353e-05,9.14204918837659e-05
2.77643557921136e-08,3.68931552239374e-05,9.2e-08,6.73461024417617e-08,1.3064800178237e-07,9.2e-08,4.78141779923883e-07,3.70641464481197e-07,0,125.152538535186,3.00183408219176,988,709.081281739732,639.243460521992,9790,471.041594088174,601.35291640691,100.3,98.1395843498876,75.182083325456,99.2,6.0273913867587,106.370306028754,0.28,103.922637129008,21.5210579465956,72.3316812890306,2.77434771287074e-08,5.90315318331041e-08,9.65980136648223e-08,128.154372617377,90.6048422163909,70.8862646721675,0,model,1,-2.46538975582383e-08,3.86480017823696e-08,3.86141779923883e-07,2.78641464481197e-07,-278.918718260268,-348.756539478008,-9318.95840591183,-9188.64708359309,-2.16041565011244,-25.117916674544,-93.1726086132413,7.17030602875353,103.642637129008,21.2410579465956,20221201_115402,1,0.0580654455183735,0.0623679580088471,0.00621915170497345,2.2335522504454,1,3.4747796081771e-06,0.000110747130750806,0.000108234428350099,0.000154387863646152,0.000155329443270068,4.77538606395797e-05,8.35158807696453e-05,0.000225224666215503,0.000222886325607096
