meas_ID,meas_idx,t,f,w,x,y,Zr,xfit,yfit,Zrfit,xfit_sim,yfit_sim,Zrfit_sim
20221018_170034,3,27.619509930267,1853.74,11647.3919313311,15.0258995128323,-68.8912169113007,0.648393457168459,58.9989585681663,-57.5702376397092,0.642544908712194,21.1744054603324,-63.7472046227259,0.906788059271074
20221018_170034,3,12.020218969651,1919.4,12059.9458786005,15.3556172007177,-66.8600305358913,0.533092976400305,58.4865520204021,-55.7172778046997,0.637238114804011,20.5232809436471,-61.7411404806712,0.91256565509484
20221018_170034,3,27.619509930267,2383.38,14975.2181974257,10.0740808099287,-55.2215228651462,0.427032218360737,55.9291794602869,-45.340380552267,0.601387043898549,17.2465830741626,-50.4327592953264,0.950920361581682
20221018_170034,3,9.69217897552898,2670.1,16776.7330887002,9.3265510545863,-49.7312934075983,0.332191908341452,54.9436517316764,-40.6339230596522,0.581781360219664,15.9715941895069,-45.2653793102297,0.973997799106228
20221018_170034,3,7.35413298143197,3714.5,23338.8918235186,6.07245267163559,-36.561456397175,0.188500477933455,53.0348838805342,-29.4356178195293,0.528562793719362,13.4822702381599,-32.8878728933149,1.06307111595952
20221018_170034,3,4.94608998751198,5167.3,32467.1034377891,4.08497744981811,-26.7904936955409,0.427438537559064,52.0265944559728,-21.2460686934153,0.487690987723468,12.1564912784015,-23.775755162829,1.20721740884546
20221018_170034,3,2.49304499370498,7188.4,45166.0492621297,3.05008929170089,-19.5344744615634,0.63270083099614,51.4994888038149,-15.3050006023326,0.460777927742354,11.4603843327928,-17.1417573976343,1.44148312060601
20221018_170034,3,0,10000,62831.8530717959,2.34469364473756,-14.0708965115069,0.805626094010266,51.2254730288,-11.0140036831141,0.444771225489782,11.0976850920492,-12.3412364113997,1.80884363017366
20221209_160624,1,81.6675097938096,0.5,3.14159265358979,265.875900248458,-0.770595190662112,1.01623137953184,266.145275291483,-0.00892139504064991,1.02226222199324,264.462595149169,-0.00840733604510059,1.0038662151356
20221209_160624,1,76.8244198060366,0.69556,4.37033237226183,265.729008681736,0.434676719931716,0.99675462084586,266.145271569608,-0.0124107285527392,1.02226233408174,264.462591643313,-0.0116956109548798,1.00386629916516
20221209_160624,1,72.5963398167116,0.96762,6.07973576693311,263.940191605029,-0.266114336893113,1.01187087045817,266.145264366597,-0.0172650302636955,1.02226255100859,264.462584858368,-0.0162702033539494,1.00386646178907
20221209_160624,1,68.5432648269446,1.3461,8.45779574199444,263.860501752668,0.611445271300043,1.06140321994399,266.14525042658,-0.0240181471961555,1.02226297082798,264.462571727435,-0.022634199533935,1.00386677651586
20221209_160624,1,81.6675097938096,1.5,9.42477796076938,265.00031444811,0.116270692511714,1.02964333770249,266.145243453931,-0.0267641387044908,1.02226318081717,264.462565159482,-0.025221964522381,1.0038669339389
20221209_160624,1,64.7201958365973,1.8726,11.7658928062245,264.62656988767,-1.31158142671623,1.01558645223646,266.145223449969,-0.0334123143494585,1.02226378325895,264.462546316558,-0.0314870663003536,1.00386738557289
20221209_160624,1,76.8244198060366,2.08668,13.1109971167855,264.32389604324,-0.325260217910856,1.02113805869437,266.145209957241,-0.0372320606973077,1.02226418960754,264.462533606952,-0.0350867154538524,1.00386769020138
20221209_160624,1,81.6675097938096,2.5,15.707963267949,266.250844951154,0.0430718485106421,1.02830014888318,266.145179779189,-0.0446067431168401,1.02226509845305,264.462505180446,-0.0420364621617216,1.00386837153858
20221209_160624,1,60.982126846035,2.605,16.3676977252028,264.2986037412,1.33481640164542,1.02252364451829,266.145171246413,-0.0464802047230337,1.02226535542703,264.462497142914,-0.0438019732731528,1.00386856418522
20221209_160624,1,72.5963398167116,2.90286,18.2392073007993,264.441438247903,0.467536908468417,1.02674439128934,266.145145130843,-0.0517947543701505,1.02226614192608,264.4624725431,-0.0488102939674079,1.00386915380319
20221209_160624,1,76.8244198060366,3.4778,21.8516618613092,264.992195426939,-0.184453250967317,1.02018203885648,266.145086733865,-0.0620530179637639,1.02226790061429,264.4624175355,-0.0584774677247515,1.00387047224784
20221209_160624,1,81.6675097938096,3.5,21.9911485751286,266.121851171048,-0.38705397159112,1.02005057038675,266.145084267984,-0.0624491154463243,1.02226797487695,264.462415212739,-0.0588507417405726,1.00387052792076
20221209_160624,1,57.4840628548667,3.6239,22.7696352346881,264.838830111848,0.829117454579738,1.02319087620495,266.145070217562,-0.0646597646432953,1.02226839802042,264.462401977807,-0.0609340114985189,1.00387084514122
20221209_160624,1,68.5432648269446,4.0383,25.3733872259833,265.730082870782,-0.410732721270243,1.01204539408755,266.145019673308,-0.0720535358624376,1.02226992021414,264.462354367152,-0.067901747599506,1.00387198629427
20221209_160624,1,81.6675097938096,4.5,28.2743338823081,265.41692367469,0.778847998305246,1.01412625846515,266.144956921403,-0.0802911628659995,1.02227181005294,264.462295257378,-0.0756647160404978,1.00387340306462
20221209_160624,1,72.5963398167116,4.8381,30.3986788346656,265.895204581892,1.12992293849599,1.0352995796465,266.144906664422,-0.086323469237849,1.02227332359314,264.462247917318,-0.0813494363198808,1.00387453773414
20221209_160624,1,76.8244198060366,4.86892,30.5923266058328,264.855253298917,-0.0216986416800116,1.03461768744179,266.144901902198,-0.0868733504487535,1.02227346701233,264.462243431493,-0.0818676329631509,1.0038746452526
20221209_160624,1,54.0009978636606,5.0413,31.6754220890844,265.563281021383,0.269561091172662,1.04700881184411,266.144874708979,-0.089948894796835,1.02227428596343,264.462217816571,-0.0847659621624352,1.00387525920396
20221209_160624,1,64.7201958365973,5.6178,35.2976784186735,264.220372281472,0.572092959572898,1.00917871196013,266.144776893619,-0.100234504715983,1.02227723176914,264.462125678415,-0.0944589078916417,1.00387746762001
20221209_160624,1,76.8244198060366,6.26004,39.3329913503565,265.207630277795,0.431057430324485,1.02526648204919,266.144655466314,-0.111692808272004,1.02228088866715,264.46201129874,-0.105256976386058,1.00388020913774
20221209_160624,1,68.5432648269446,6.7305,42.2889787099722,265.303949077475,0.180578406725673,1.02512321835066,266.144558185819,-0.12008620747595,1.02228381835754,264.461919664386,-0.113166742774553,1.00388240548672
20221209_160624,1,72.5963398167116,6.77334,42.5581503685318,264.945187866934,-0.346229564258036,1.02607508746648,266.144548977511,-0.120850502121126,1.02228409567393,264.461910990526,-0.113886998311827,1.00388261338737
20221209_160624,1,50.6479338721263,7.0131,44.0646068777812,264.935311331009,0.129469449462547,1.03008570590618,266.144496363625,-0.125127961570558,1.02228568018729,264.461861430336,-0.117917988086984,1.00388380127842
20221209_160624,1,60.982126846035,7.815,49.1030931756085,264.170917774722,-0.660690550092608,1.02097287149364,266.144307098342,-0.139434050186217,1.02229138006964,264.461683149938,-0.131399752427289,1.00388807442863
20221209_160624,1,72.5963398167116,8.70858,54.717621902398,264.871050352628,0.275636417822812,1.02026699633441,266.144072085369,-0.155375180394557,1.02229845766476,264.461461776982,-0.146422347955368,1.00389338047106
20221209_160624,1,64.7201958365973,9.363,58.8294640311225,264.449587668568,0.152025067755826,1.01489305854227,266.143883852278,-0.167049380738195,1.02230412643427,264.461284468794,-0.157423877060941,1.00389763034975
20221209_160624,1,68.5432648269446,9.4227,59.2045701939611,265.057053569826,0.0572003405377445,1.02466645431832,266.143866002219,-0.168114351085865,1.02230466400049,264.461267654737,-0.158427483519934,1.00389803336459
20221209_160624,1,47.7398798794684,9.7562,61.3000124939055,266.344109527224,0.224227571782731,0.984874988331718,266.143764200671,-0.174063499406109,1.02230772981868,264.461171761657,-0.164033840415386,1.00390033182079
20221209_160624,1,57.4840628548667,10.8717,68.3089057040643,264.369921892098,-1.18118446882441,1.02711393285909,266.143397976239,-0.193961623522403,1.02231875887026,264.460826792473,-0.182785431708562,1.00390860040249
20221209_160624,1,68.5432648269446,12.1149,76.12016167795,264.857246313961,-0.197209137136121,1.01691078678429,266.142943179657,-0.216136156367758,1.02233245525685,264.460398391592,-0.203682268878206,1.00391886883508
20221209_160624,1,60.982126846035,13.025,81.8384886260141,264.985260538276,-0.171908762564726,1.02157710729252,266.142579069413,-0.232368207101606,1.02234342053558,264.460055413615,-0.218979032563065,1.00392708980595
20221209_160624,1,64.7201958365973,13.1082,82.3612496435715,264.236052956062,-0.080079275765499,1.025559134653,266.142544468638,-0.233852068362395,1.02234446254493,264.460022820997,-0.220377394214154,1.00392787103362
20221209_160624,1,44.9418278865328,13.572,85.2753909890413,265.310166354306,-0.780585412466134,1.0242808487675,266.1423475514,-0.242123725726214,1.02235039273956,264.459837332405,-0.228172441770141,1.00393231710515
20221209_160624,1,54.0009978636606,15.1239,95.0262662672533,265.119892658159,-0.069365494962638,1.03317553398859,266.141638914062,-0.269799118605347,1.02237173335767,264.459169822528,-0.254253194497111,1.0039483171181
20221209_160624,1,64.7201958365973,16.8534,105.89303525602,264.600865910734,-1.7028239785517,1.01898214045994,266.140758956663,-0.300637696797377,1.02239823303968,264.458340934913,-0.283314882786841,1.00396818558008
20221209_160624,1,57.4840628548667,18.1195,113.848176173441,264.780646656058,-1.17829621865155,1.02384429907053,266.140054494144,-0.323210488893972,1.02241944754802,264.457677356525,-0.304587060008281,1.00398409179252
20221209_160624,1,60.982126846035,18.235,114.57388407642,265.025964704226,-0.138329882286508,1.01921985453279,266.139987693844,-0.32526956110317,1.02242145919411,264.457614433018,-0.306527491525322,1.00398560010165
20221209_160624,1,41.5187638951752,18.881,118.632821784858,265.51643935947,-0.283074479770817,1.02630370157784,266.139606259035,-0.33678568353739,1.02243294581724,264.457255134916,-0.317380073206482,1.00399421269706
20221209_160624,1,50.6479338721263,21.0393,132.193820633343,265.165746264662,-0.460881869674618,1.02051171234498,266.138235734397,-0.375255858576936,1.02247421772512,264.455964148055,-0.353633672798057,1.00402515891073
20221209_160624,1,60.982126846035,23.445,147.309279526825,264.392619097879,-0.268749829080203,1.02509894838403,266.136533772441,-0.418125014810681,1.02252546961864,264.454360956273,-0.394032822932653,1.00406359000122
20221209_160624,1,54.0009978636606,25.2065,158.377110445422,264.478014797128,0.0911213248351464,1.02189597798084,266.135171069867,-0.449506737313939,1.02256650453313,264.45307733366,-0.423606436533206,1.00409436131884
20221209_160624,1,57.4840628548667,25.3673,159.387446642817,265.586789068884,-0.601511422302904,1.01630643405048,266.13504177087,-0.452371090765394,1.02257039806656,264.452955538015,-0.426305756592107,1.00409728107169
20221209_160624,1,38.220704903502,26.265,165.027862093072,267.715621197728,-0.386607022439897,1.02185476751038,266.134304862025,-0.468360822208764,1.02259258822335,264.452261392447,-0.441374222314843,1.00411392163951
20221209_160624,1,47.7398798794684,29.2686,183.900037481716,265.491352150108,0.495564027195859,1.0261444098225,266.131653486964,-0.521845973773728,1.0226724261696,264.449763874171,-0.491777809518208,1.00417379573718
20221209_160624,1,57.4840628548667,32.6151,204.926717112193,264.781436614173,-0.898189238891433,1.03191800755049,266.128362802055,-0.58140824753228,1.02277151158653,264.446664135554,-0.547908463736788,1.00424811094395
20221209_160624,1,50.6479338721263,35.0655,220.323034388906,264.671384057026,-1.27610697885804,1.02094279321673,266.125728492814,-0.625000157448861,1.02285083026966,264.444182678336,-0.588988929121392,1.00430760610683
20221209_160624,1,54.0009978636606,35.2891,221.727954623591,264.825770952808,-0.660862979197211,1.02716905830244,266.125478656778,-0.628976987998846,1.02285835267384,264.443947338347,-0.592736646633668,1.00431324873494
20221209_160624,1,35.2276499110588,36.538,229.575024753728,265.648319057734,0.804137880031088,1.0177082272435,266.124054153816,-0.651186229184712,1.0229012431422,264.44260548713,-0.613666378080624,1.00434542208988
20221209_160624,1,44.9418278865328,40.716,255.826172967124,265.636719290943,-1.44155807885665,1.03330061116185,266.118930651645,-0.725444473463543,1.02305550129214,264.437779242555,-0.683646595149039,1.00446114674849
20221209_160624,1,54.0009978636606,45.3717,285.07879880176,264.363510184257,-1.37856468470389,1.02997448969256,266.112572868196,-0.808115567138411,1.02324690857825,264.431790294072,-0.76155520980038,1.00460476521815
20221209_160624,1,47.7398798794684,48.781,306.500062469527,264.664632764007,-1.68712881936863,1.00690566041254,266.107484475942,-0.86859737326445,1.02340008959924,264.426997068539,-0.818552963663438,1.00471972094104
20221209_160624,1,50.6479338721263,49.0917,308.452248144468,265.687434071853,-0.762141118482229,1.00736980631296,266.107002593815,-0.874106723215484,1.02341459572375,264.426543138122,-0.823744954666077,1.00473060805965
20221209_160624,1,32.3645969182873,50.83,319.374309163938,266.45353022908,-0.300322450782383,1.02244625978235,266.104250656232,-0.904922225816835,1.02349743592703,264.423950823358,-0.852785392467659,1.00479278417152
20221209_160624,1,41.5187638951752,56.643,355.898465354573,266.216573960148,-2.76925454300595,1.02043377816429,266.094359993679,-1.00786606277685,1.0237951481567,264.414633799097,-0.949799644522262,1.00501627545606
20221209_160624,1,50.6479338721263,63.1179,396.58146190003,263.158136324803,0.576730251400143,1.0183893015688,266.082099773618,-1.12232380340366,1.024164138317,264.403084521704,-1.05766515974767,1.00529336587056
20221209_160624,1,44.9418278865328,67.86,426.376954945207,265.69254322489,-3.05054608424383,1.03124775071759,266.072292570377,-1.20599808779878,1.02445926412467,264.393845916552,-1.13652061042825,1.0055150609989
20221209_160624,1,47.7398798794684,68.2934,429.100087457338,265.355381305514,-0.152781175968112,1.01089718099918,266.071361431283,-1.21363860483845,1.02448728295946,264.392968758065,-1.14372112544997,1.00553611178136
20221209_160624,1,29.6415459251623,70.711,444.290316255976,266.216074714837,-1.04842097791669,1.02957884986,266.066060550907,-1.25623734964125,1.02464678569659,264.38797516862,-1.18386675212096,1.00565595859097
20221209_160624,1,38.220704903502,78.795,495.083586279216,266.829065677859,-0.49652629213958,1.02897659071665,266.047024085359,-1.39839821844213,1.02521951113007,264.370042030092,-1.3178418011516,1.00608644717934
20221209_160624,1,47.7398798794684,87.8058,551.700112445149,264.812273278021,-1.87070628908861,1.03200733313651,266.023439337234,-1.55630287883597,1.02592890349983,264.347823759755,-1.46665554525162,1.00661999861837
20221209_160624,1,41.5187638951752,94.405,593.164108924289,265.374331241788,-2.49863946848475,1.0259625257382,266.004596363533,-1.67154071689244,1.0264955347443,264.330072163659,-1.57525993883948,1.00704644417637
20221209_160624,1,44.9418278865328,95.004,596.927736923289,264.999728765333,-0.492689102514683,1.03737913903228,266.002820648761,-1.68198269209262,1.02654892644095,264.328399280831,-1.58510088792455,1.00708663895007
20221209_160624,1,27.1334979314945,98.368,618.064372296642,267.255149985704,-2.09897995197698,1.03637026890131,265.992646850246,-1.74056745001545,1.02685480876012,264.318814593133,-1.64031373221787,1.00731695658378
20221209_160624,1,35.2276499110588,109.614,688.725074261183,267.185160015805,-2.34174542307606,1.01864624071189,265.956168342314,-1.93567318476947,1.02795127233763,264.284447585444,-1.8241918023388,1.00814312272484
20221209_160624,1,44.9418278865328,122.148,767.478518901372,265.366841859113,-1.66370665435782,1.03977124783121,265.9110858193,-2.15165941649873,1.02930573326678,264.241972917802,-2.02775236260467,1.00916491966251
20221209_160624,1,38.220704903502,131.325,825.139310465359,266.969823256683,-3.35204669240794,1.02486999212492,265.875162061339,-2.30872927926636,1.03038453905802,264.208125894066,-2.17578855533401,1.00997974121454
20221209_160624,1,41.5187638951752,132.167,830.429752494004,264.124096002021,-2.44520550200412,1.02929603885339,265.871743885725,-2.32309284180071,1.03048716580954,264.204905260561,-2.18932612783345,1.01005730032659
20221209_160624,1,24.8904579371577,136.84,859.791077434455,265.955864532259,-2.48236828530692,1.03846370973153,265.852403070304,-2.40265800770305,1.03106777776123,264.186681984384,-2.2643161722672,1.01049623971354
20221209_160624,1,32.3645969182873,152.49,958.122927491815,267.306465209398,-2.44868554799423,1.03361087329869,265.783110970949,-2.66717522001084,1.03314690608162,264.121390910509,-2.51362759642485,1.01207011235197
20221209_160624,1,41.5187638951752,169.929,1067.69539606372,264.684017946226,-3.18593760700559,1.03958516852419,265.697874298824,-2.95812327642409,1.0357022757005,264.041070019781,-2.78785859545326,1.0140089196612
20221209_160624,1,35.2276499110588,182.69,1147.87512376864,267.480795696638,-3.27523096466421,1.0385770152521,265.630295292436,-3.16827065053191,1.03772657837428,263.97738383962,-2.98593698634647,1.01554826907668
20221209_160624,1,38.220704903502,183.855,1155.1950346515,267.137519688898,-5.10119518776739,1.05225869383775,265.623911147293,-3.18733401019036,1.03791773586443,263.971367237984,-3.00390574914028,1.01569379070306
20221209_160624,1,22.8374179423411,190.37,1196.12998692778,266.872713741284,-3.16270171577156,1.04057184107408,265.587557018343,-3.29355459886331,1.03900601803485,263.937105377132,-3.10402797972273,1.01652278550273
20221209_160624,1,29.6415459251623,212.133,1332.87094876793,267.387739016469,-3.32407277157394,1.04581425126185,265.45827259363,-3.64342658857322,1.04287276280221,263.815252178582,-3.43382154274146,1.01947547280874
20221209_160624,1,38.220704903502,236.385,1485.25075883765,265.91310281751,-4.44442266121161,1.05335265710279,265.300572079028,-4.02374547664101,1.04758217001506,263.666596572972,-3.79232910599434,1.02308687361258
20221209_160624,1,32.3645969182873,254.15,1596.87154581969,266.915241375003,-5.14400081615483,1.06184290621355,265.176444498986,-4.29549788523054,1.05128348201557,263.549573342083,-4.04850495315767,1.02593702123036
20221209_160624,1,35.2276499110588,255.766,1607.02517327609,266.599663170353,-4.49075270495203,1.05219823355379,265.164807051549,-4.31991953183632,1.0516302483466,263.538601285577,-4.07152709029699,1.02620457803572
20221209_160624,1,20.8993859472342,264.82,1663.9131330473,269.979116087395,-2.98251933895804,1.03947739414788,265.098569099056,-4.45580538964592,1.05360317271919,263.47614843118,-4.1996267194582,1.02772858469471
20221209_160624,1,27.1334979314945,295.104,1854.19311688992,265.307957331659,-5.6300193737756,1.05783806017833,264.864796597298,-4.8983596011594,1.06055544605425,263.25570546275,-4.61683094819103,1.03312267173459
20221209_160624,1,35.2276499110588,328.842,2066.17522278355,265.857904407969,-4.51118038720537,1.0640439843306,264.584067777064,-5.3687335272821,1.06888249814692,262.990924966691,-5.06026776216973,1.03963237788031
20221209_160624,1,29.6415459251623,353.555,2221.45158127988,266.076202369762,-6.78913253674735,1.07809884634535,264.36639595547,-5.69749378220629,1.07532324680018,262.785576547431,-5.37019683035274,1.04470436339606
20221209_160624,1,32.3645969182873,355.81,2235.62016414757,265.537281762891,-4.63916272819639,1.06978218599288,264.346071503898,-5.72681336657206,1.07592393575087,262.766400902546,-5.39783656463243,1.04517904706009
20221209_160624,1,17.660322955412,368.4,2314.72546716496,265.402078818102,-5.66989670484613,1.0790810827013,264.231264523191,-5.8883998380634,1.07931484582399,262.658077360448,-5.55016306091182,1.04786395711726
20221209_160624,1,24.8904579371577,410.52,2579.37323230336,264.674876151647,-6.04411777831727,1.0911853161486,263.8323049565,-6.40270609396518,1.09106971010804,262.281573119372,-6.03496095007459,1.0572416253098
20221209_160624,1,32.3645969182873,457.47,2874.36878247545,264.679896924062,-6.54283397435823,1.09813902848522,263.365540428607,-6.92785088284777,1.10476741192761,261.840941257221,-6.52987248709431,1.06830835798307
20221209_160624,1,27.1334979314945,491.84,3090.32186148321,264.112505638285,-7.3280535446575,1.1197397871515,263.012935609205,-7.28020504993095,1.11507701258838,261.507986698209,-6.86183656606955,1.07673804011958
20221209_160624,1,29.6415459251623,494.977,3110.03221379183,264.396698958145,-7.08879104116001,1.11141237668643,262.980398478975,-7.31102802763185,1.11602673620065,261.477259158814,-6.89087024171794,1.07751896566609
20221209_160624,1,15.7522889602293,512.5,3220.13246992954,264.01642139286,-7.2553409135824,1.11737330959399,262.79775814804,-7.47913183466751,1.12135283056533,261.304765717289,-7.04919579792908,1.08191222919424
20221209_160624,1,22.8374179423411,571.11,3588.38996078333,263.131400832245,-8.28927658122593,1.12996305129105,262.179202774296,-7.99225038699926,1.13932929076833,260.720450892112,-7.53219289398114,1.09691511488921
20221209_160624,1,29.6415459251623,636.399,3998.61284630378,262.561061502396,-8.69407319781352,1.16745400056891,261.485944988796,-8.47894543278084,1.15936677122045,260.065387710732,-7.989700779954,1.11396294774638
20221209_160624,1,24.8904579371577,684.2,4298.95538717227,261.856226760452,-8.87086772676468,1.1702355674383,260.982318570158,-8.78266179181588,1.17385213660475,259.589432432592,-8.27467917431994,1.1265062324985
20221209_160624,1,27.1334979314945,688.576,4326.45060607649,262.327625811113,-9.15206284331986,1.17542444588808,260.936545360751,-8.80837621515223,1.17516573222844,259.546172473438,-8.29878062589986,1.12765298849657
20221209_160624,1,13.9142529648699,712.95,4479.59696475369,261.89252850368,-8.77182598530872,1.17913392470999,260.682895241325,-8.94546928553658,1.18243610224484,259.30644748829,-8.42718625732246,1.1340282191863
20221209_160624,1,20.8993859472342,794.46,4991.73939914189,258.599317249742,-9.30541912293799,1.21281866718958,259.854902560762,-9.33343940700127,1.206063860449,258.523949317102,-8.78945039077465,1.15508416177924
20221209_160624,1,27.1334979314945,885.312,5562.57935066977,261.089501392346,-8.70123992866905,1.21621595864572,258.979170690298,-9.65430838208052,1.2308741508967,257.696611702436,-9.08678686043082,1.17776980540019
20221209_160624,1,22.8374179423411,951.85,5980.64993463889,259.460506302364,-9.63794526268227,1.23425731240881,258.37488812626,-9.82741722411184,1.24787911871699,257.126079164158,-9.24538163311182,1.19367580090858
20221209_160624,1,24.8904579371577,957.88,6018.53754204118,259.368477282731,-9.77599904768721,1.25096602944871,258.321767796595,-9.84085963049238,1.24936918242555,257.075945768483,-9.25760445065427,1.19508389904867
20221209_160624,1,12.1212199693969,991.81,6231.72601951379,259.291858369681,-9.47998403790202,1.25830701137746,258.028058366235,-9.91018019550492,1.25759326668992,256.798823462211,-9.3203267715112,1.20289811599032
20221209_160624,1,24.8904579371577,1231.56,7738.11969691009,256.577782460748,-11.0760028467201,1.32803664012503,256.203463840512,-10.1638053134956,1.30802695541729,255.081585331726,-9.53679265562844,1.25249413463679
20221209_160624,1,20.8993859472342,1324.1,8319.56566523649,255.344969359707,-9.77485521449066,1.34484794452894,255.610663992237,-10.1861283731846,1.32409898964589,254.526282902074,-9.54763633438502,1.26896326556018
20221209_160624,1,22.8374179423411,1332.59,8372.90990849444,256.945558422163,-11.1595689135963,1.33555851537865,255.559134148875,-10.1867970832292,1.32548662366363,254.478103056515,-9.54730145922806,1.27040183111701
20221209_160624,1,10.3281869739239,1379.7,8668.91076831568,256.743130713338,-9.38923957151991,1.34626260023532,255.281517350028,-10.1870420023905,1.33293324308119,254.218826154008,-9.54210059594988,1.27816914405439
20221209_160624,1,22.8374179423411,1713.33,10765.16988235,254.666214003377,-10.8598776613213,1.40687497202248,253.666020165293,-10.0896455675173,1.37494323514386,252.72421129419,-9.40974059703448,1.32369339606831
20221209_160624,1,20.8993859472342,1853.74,11647.3919313311,254.549095156941,-11.6405143750978,1.39675655441862,253.13507559032,-10.0299767807586,1.38801781730099,252.24126899313,-9.33626126774931,1.33859445455979
20221209_160624,1,8.5651539783751,1919.4,12059.9458786005,254.598674371811,-9.4210308013284,1.42747362123995,252.910605401716,-10.0026751634364,1.3933836213072,252.038977206572,-9.30258585635508,1.3448430784612
20221209_160624,1,20.8993859472342,2383.38,14975.2181974257,252.702205327564,-10.5497119835601,1.44255670215769,251.647925694605,-9.8620549423352,1.42087947018315,250.932863099707,-9.1183265320914,1.3786739108105
20221209_160624,1,6.797123982839,2670.1,16776.7330887002,253.028878695816,-9.21706558458715,1.47463001920744,251.065775942575,-9.83714543496675,1.43122937326155,250.450678450191,-9.06836892011427,1.39283072584156
20221209_160624,1,5.0740909871892,3714.5,23338.8918235186,251.785062756803,-9.46032116321487,1.48992629484571,249.550727828146,-10.1094375519522,1.44596421521734,249.341963262998,-9.27667262076028,1.42047307520875
20221209_160624,1,3.3760599914763,5167.3,32467.1034377891,250.742091952713,-10.4511094685631,1.42133802494185,247.979157141612,-11.0280655616883,1.43890784541237,248.456508026172,-10.2272700751185,1.43011959416982
20221209_160624,1,1.5730259960285,7188.4,45166.0492621297,249.345689862891,-12.2579997647641,1.3799419193296,245.88751212635,-12.5570902566291,1.41034458982734,247.484576556088,-12.1255754344496,1.42295220095866
20221209_160624,1,0,10000,62831.8530717959,246.882261935524,-14.7548365012762,1.18665629589183,242.837948996037,-14.35501528388,1.36153933341468,246.044148192942,-15.1278025260227,1.39632789884409
20221205_174712,1,100.165854747105,0.5,3.14159265358979,201.264104647765,1.18107236897064,3.16198185656551,202.24396036916,-0.0126363490878181,2.89955666888578,199.184483449829,-0.0104606748113474,2.98578721837636
20221205_174712,1,94.8177547606082,0.69556,4.37033237226183,199.531203804771,0.657751145605293,3.21466116555866,202.243767926576,-0.0175730864606797,2.90055980889431,199.184216453805,-0.0145381572660901,2.98911580877333
20221205_174712,1,90.0496667726462,0.96762,6.07973576693311,199.381836346892,-2.21905353543587,2.98088892106103,202.24339593428,-0.0244315537740059,2.90250020135557,199.183701707252,-0.0201873132691875,2.99554702651802
20221205_174712,1,85.6965877836372,1.3461,8.45779574199444,202.945873841093,0.702151013662281,2.99499985568968,202.242677679071,-0.0339474533536569,2.90625170637119,199.18271285131,-0.0279838808150375,3.00795375010561
20221205_174712,1,100.165854747105,1.5,9.42477796076938,200.950435908232,-0.961776836276512,3.32595323272302,202.242319235667,-0.0378062158601874,2.90812632165486,199.182221829602,-0.0311281720622747,3.01414001369488
20221205_174712,1,78.8754598008582,1.8726,11.7658928062245,201.61978239477,-0.708821986326064,3.11893684562709,202.241293912797,-0.0471170760384534,2.91349762754119,199.180826239634,-0.0386648541913491,3.03181678718074
20221205_174712,1,94.8177547606082,2.08668,13.1109971167855,202.349175579526,-0.777520433676772,3.15422831808049,202.240604849542,-0.0524435475287303,2.91711490393939,199.17989573868,-0.0429398194253868,3.04368096127898
20221205_174712,1,100.165854747105,2.5,15.707963267949,201.314403425774,0.170129224807168,3.19563511974288,202.239070976814,-0.0626711415025338,2.92518888311376,199.177845456894,-0.0510615955366761,3.07004805995541
20221205_174712,1,74.3523738122783,2.605,16.3676977252028,200.942594891807,0.518145442283362,3.10535988111437,202.238639096298,-0.0652563337155497,2.92746767219885,199.177273349749,-0.0530946639036841,3.07746169189549
20221205_174712,1,90.0496667726462,2.90286,18.2392073007993,200.896548094149,0.557213415657033,3.20528765363723,202.237322221925,-0.072558168334735,2.93443098130438,199.175542728974,-0.058789681214128,3.10004008208904
20221205_174712,1,94.8177547606082,3.4778,21.8516618613092,201.048360520714,1.071551989774,3.18946696378535,202.234404273447,-0.0865051246080941,2.94994108325789,199.171780642239,-0.0694545397211236,3.14993275907361
20221205_174712,1,100.165854747105,3.5,21.9911485751286,200.16541546909,-0.40938055367043,3.1956768106661,202.234281864348,-0.0870394203601332,2.95059418900204,199.171624966524,-0.0698571218906431,3.15202187509846
20221205_174712,1,70.2792998225618,3.6239,22.7696352346881,201.948466430922,-0.797006948275582,3.13992457580281,202.233585620016,-0.0900152206590516,2.95431273522083,199.1707427376,-0.0720908369240862,3.16389875569651
20221205_174712,1,85.6965877836372,4.0383,25.3733872259833,201.117586588936,0.691473430126343,3.1882729504795,202.23109822821,-0.0998890467107124,2.96765040617549,199.167635132744,-0.0793955458529186,3.2062541898397
20221205_174712,1,100.165854747105,4.5,28.2743338823081,200.648203705597,0.274680580281423,3.22779299341893,202.228047109389,-0.110735867330857,2.98412497223076,199.163915068508,-0.0872202773046821,3.25806042474954
20221205_174712,1,90.0496667726462,4.8381,30.3986788346656,200.440368537402,0.529951662724279,3.18373469510541,202.225632595885,-0.118567865682323,2.99725267010477,199.161040438997,-0.0927328009865521,3.29895432408157
20221205_174712,1,94.8177547606082,4.86892,30.5923266058328,200.74244036498,0.194554830799326,3.23437068064524,202.225405127531,-0.119276912426015,2.99849358049986,199.160772700257,-0.0932259947143025,3.30280259273028
20221205_174712,1,66.2612238327064,5.0413,31.6754220890844,200.947901798861,0.619679607998086,3.18833277606428,202.224110595216,-0.123227208060362,3.00556941791057,199.159258904107,-0.0959555725169689,3.3246900613997
