10/22/2021									
Index	Time (s)	Frequency (Hz)	Z' (Ω)	-Z'' (Ω)	Z (Ω)	-Phase (°)	OCP value (V)	A ratio	meas start time (s)
35	67.0253368307773	95.004	1188.5419228581	1863.29987901665	2210.0946453794	57.4674440250265			
36	55.2381148605372	89.514	1285.65387240639	1915.75667976654	2307.16916061733	56.1346533276751			
37	70.6233988216931	76.2219	1575.43913102003	2035.05176025048	2573.60527712541	52.2546876299067			
38	67.0253368307773	67.86	1803.4111570298	2098.91874858297	2767.26430151741	49.330511599421			
39	63.7222728391167	65.25	1883.23134431485	2117.79440595487	2834.01013443912	48.3551666303387			
40	70.6233988216931	59.2837	2087.06782067721	2137.71497095688	2987.58721800042	45.6868350627177			
41	57.8011638540661	55.857	2210.40969206407	2157.44470022495	3088.76652424548	44.3052603192482			
42	76.9845188056328	47.5632	2545.81273003762	2138.42754934507	3324.76086962951	40.029531624466			
43	70.6233988216931	42.3455	2780.74833366439	2091.24061018528	3479.34599959036	36.9447170969121			
44	67.0253368307773	40.716	2860.25096166357	2071.63395793591	3531.67139175923	35.9152122517158			
45	76.9845188056328	36.9936	3044.41869654021	2018.14559059847	3652.58768884412	33.5404036165947			
46	60.5892148470269	34.855	3153.42059325948	1976.75054654461	3721.77432970585	32.0819188245794			
47	80.9775907955512	29.6793	3419.94116936477	1842.69509977441	3884.78092466598	28.3161870922865			
48	76.9845188056328	26.424	3586.97401178227	1731.73864340006	3983.12707432821	25.7705714380045			
49	70.6233988216931	25.4073	3632.62589592344	1686.53591221532	4005.04360562099	24.9042446384755			
50	80.9775907955512	23.0839	3759.21007776232	1597.44989734429	4084.54484407689	23.0227243098933			
51	63.7222728391167	21.75	3820.18067114011	1533.36863991304	4116.43046170117	21.8698560097893			
52	85.5656777839674	18.5202	3992.35475394403	1379.74812382747	4224.05035085342	19.065025493347			
53	117.518267703295	18	4014.29196103931	1351.79899262949	4235.78805713163	18.6107751577264			
54	80.9775907955512	16.4885	4075.48308160757	1260.95891110226	4266.09654414404	17.1921244697397			
55	76.9845188056328	15.8544	4098.39250907239	1221.09326335778	4276.43425253311	16.5911328497439			
56	85.5656777839674	14.4046	4176.6279346459	1137.59390289563	4328.78052023543	15.2361373870884			
57	117.518267703295	14	4192.76779867192	1111.88825525872	4337.6949300017	14.8525026748433			
58	67.0253368307773	13.572	4190.00588609274	1076.39853167541	4326.05861315872	14.4075413443882			
59	123.031371689376	13.0347	4236.45878645454	1049.99017624976	4364.63771916397	13.9200396749333			
60	90.9487757703764	11.5569	4287.85337533132	948.125293529432	4391.42666346263	12.4685511701227			
61	85.5656777839674	10.289	4337.20416476128	858.939742001759	4421.438391204	11.2019092077609			
62	123.031371689376	10.1381	4346.0961915019	847.438719894613	4427.94585443002	11.0335735090693			
63	117.518267703295	10	4346.48152001179	838.263251037677	4426.57733264023	10.9160507498177			
64	80.9775907955512	9.8931	4339.37997103845	829.214363295543	4417.89712344519	10.8182600344205			
65	129.354485673411	9.4392	4368.61040334991	796.814619524822	4440.68355032708	10.3368593236407			
66	90.9487757703764	8.9887	4378.51976379895	761.985762145569	4444.32870338036	9.87220918098887			
67	70.6233988216931	8.4691	4373.81866904361	717.971215345923	4432.35517707456	9.32208125962925			
68	129.354485673411	7.3416	4434.68697421982	634.697729258384	4479.87608833555	8.14492867818037			
69	123.031371689376	7.2415	4438.36145355443	627.280141471364	4482.46949440619	8.04441770247056			
70	97.5318977537556	7.21143	4444.51243137058	628.856515837533	4488.7805994634	8.05335380734681			
71	136.782626654657	6.8355	4451.37602949648	596.650347848178	4491.18472049004	7.63426853076617			
72	90.9487757703764	6.4205	4453.95170019694	561.737787359217	4489.23546825452	7.18826000210669			
73	85.5656777839674	6.1734	4462.03942214222	541.048914002838	4494.72243104009	6.9137030241038			
74	117.518267703295	6	4467.30551346526	526.65951059833	4498.24285590949	6.72367801987021			
75	97.5318977537556	5.60889	4487.64262027997	496.255115173215	4514.99783241242	6.31027691441997			
76	136.782626654657	5.3165	4490.31079193713	470.640066481588	4514.90787063976	5.98345893894082			
77	76.9845188056328	5.2848	4471.45677319845	467.039512757465	4495.78153173161	5.96286956422857			
78	129.354485673411	5.244	4487.9296313063	461.85990925182	4511.63240427799	5.87571437690931			
79	145.640788632292	4.95	4493.65182432266	438.74778034953	4515.02008112921	5.57652643733322			
80	106.020054732325	4.5	4503.81588884361	401.075075197386	4521.63894805244	5.08889597880525			
81	123.031371689376	4.3449	4508.67466804687	384.192088299336	4525.0139030725	4.87050843137488			
82	97.5318977537556	4.00635	4521.6586828577	358.348688051696	4535.83630949033	4.5313112942999			
83	90.9487757703764	3.8523	4511.17641481605	341.718472660941	4524.10037025598	4.33184273818938			
84	145.640788632292	3.85	4515.9462569908	342.594399400441	4528.92277683444	4.33833457104282			
85	136.782626654657	3.7975	4521.29716150245	338.000181800145	4533.91355734834	4.27532786569234			
86	106.020054732325	3.5	4521.79690738733	312.376649823982	4532.57393133448	3.95185220985935			
87	80.9775907955512	3.2977	4515.99557189001	292.869596527546	4525.48214071168	3.71052770496582			
88	129.354485673411	3.1464	4527.0719186615	278.253252394948	4535.6151764895	3.51721956267855			
89	145.640788632292	2.75	4531.43793119831	240.681017351891	4537.82514828594	3.0403287345453			
90	106.020054732325	2.5	4534.45234612373	217.86054988836	4539.68295131551	2.75069569126259			
91	97.5318977537556	2.40381	4544.87618956796	212.151668512707	4549.82504157627	2.67258722639166			
92	136.782626654657	2.2785	4541.17676526895	199.918712368088	4545.57520067301	2.52073587205933			
93	85.5656777839674	2.0578	4536.10988405984	176.546855373852	4539.54421417038	2.22884520574191			
94	117.518267703295	2	4537.70204590534	173.893124265012	4541.03277637149	2.19460621931943			
95	145.640788632292	1.65	4540.40014446335	137.451983444198	4542.48021675335	1.73399122805482			
96	106.020054732325	1.5	4539.94880116625	123.531555602587	4541.62913087808	1.55862788289675			
97	123.031371689376	1.4483	4542.79012403054	119.797243072989	4544.36942715238	1.51058838404403			
98	90.9487757703764	1.2841	4535.70852143414	102.29185972596	4536.86184669277	1.29194776609658			
99	129.354485673411	1.0488	4540.37314975205	77.9320179186497	4541.04192211503	0.983341489674309			
100	97.5318977537556	0.80127	4545.13900189821	55.0522386248009	4545.47239520315	0.693951644996208			
101	136.782626654657	0.7595	4543.14321455971	50.4991615486084	4543.42386679001	0.636843157916735			
102	145.640788632292	0.55	4532.11047123098	28.7478712131944	4532.20164639006	0.363431035139974			
103	106.020054732325	0.5	4532.57356104139	25.9631007730543	4532.64792023968	0.328193201475679			
10/22/2021									
Index	Time (s)	Frequency (Hz)	Z' (Ω)	-Z'' (Ω)	Z (Ω)	-Phase (°)	OCP value (V)	A ratio	meas start time (s)
1	225.75638443002	10000	84.2703023134549	29.2521121222795	89.2029703295551	19.1430348048827	0.00242347717285156	1.31064927	3717782421.456382
2	228.094425424117	6240.1	86.6375928726962	43.396247407158	96.8984354249248	26.6060128574066			
3	230.557471417898	3893.8	89.0909033933593	64.9994354878829	110.281982577338	36.1139499211517			
4	233.045518411617	2429.8	90.9552397400211	100.297314594487	135.397219140683	47.7964926185093			
5	247.501786375118	2069.01	91.7333190359928	116.944387453525	148.630385783794	51.8887131981967			
6	247.501786375118	1609.23	91.8068424774177	150.345692060676	176.159937122142	58.5901612538508			
7	235.513562405385	1516.2	93.1627475386928	159.110394750655	184.378456568731	59.6500584886419			
8	250.034832368723	1291.05	94.0971625527267	188.318455078408	210.518684499957	63.4500574029225			
9	247.501786375118	1149.45	95.7788500273082	210.314823852832	231.097194368087	65.5151465473177			
10	250.034832368723	1004.15	99.0218476013578	241.85115876068	261.337539010893	67.7341875250655			
11	238.011610399078	946.12	100.939438868403	255.676525731364	274.880439699024	68.4562138798057			
12	252.547878362378	805.626	106.014032287291	300.283815639852	318.448339573375	70.5546191938722			
13	250.034832368723	717.25	111.739509698028	338.195219882479	356.176535974669	71.7164740757725			
14	247.501786375118	689.67	114.323759006814	351.944670707973	370.047257945782	72.0044171506679			
15	252.547878362378	626.598	121.725944662616	386.704257284849	405.410148129315	72.5271513712224			
16	240.439656392948	590.38	125.860527040926	409.756258071236	428.650280876569	72.925162649895			
17	255.055924356046	502.713	141.000589884783	479.118009576137	499.434914126012	73.601266582832			
18	252.547878362378	447.57	155.637808118073	535.797395556663	557.944420530488	73.8025368344804			
19	250.034832368723	430.35	161.60929782369	557.538365006468	580.488237259939	73.8351240498649			
20	255.055924356046	390.999	177.534983597529	609.756872346388	635.076462935467	73.7667111430521			
21	242.99770138649	368.4	189.210400523959	645.431701463025	672.593976273868	73.661329494219			
22	257.828976349044	313.695	226.710039722646	749.572413558727	783.106790469409	73.1719281870577			
23	255.055924356046	279.285	261.925647237029	833.284066358899	873.480039799513	72.5505356966629			
24	252.547878362378	268.542	274.310202820045	865.660308766873	908.08251692538	72.4176469845995			
25	257.828976349044	243.985	311.239104746864	939.899842414674	990.091659441064	71.6781905107785			
26	247.501786375118	229.89	337.056333121276	990.290661268818	1046.07961718666	71.2034276298795			
27	260.982033341084	195.75	420.338964995779	1137.47106364623	1212.65216205069	69.7188048586641			
28	257.828976349044	174.275	497.984337040034	1249.32323447635	1344.91521819766	68.2676118720403			
29	255.055924356046	167.571	525.996536647163	1288.90555203309	1392.10268250102	67.799850470747			
30	260.982033341084	152.25	605.637474892527	1386.90603398243	1513.37539893149	66.4099525051574			
31	250.034832368723	143.45	661.878163932465	1448.93041575239	1592.94759913282	65.4488585825536			
32	264.285095332744	122.148	834.124114214498	1619.59275333583	1821.76939390584	62.750586214474			
33	260.982033341084	108.75	982.178756000665	1739.05473625357	1997.24472321871	60.5432218834269			
34	257.828976349044	104.565	1039.01997159911	1778.41685392969	2059.69148362637	59.7048739027498			
35	264.285095332744	95.004	1184.61599866433	1871.29618432417	2214.73801470009	57.6643203419665			
36	252.547878362378	89.514	1282.55148250137	1922.01625888137	2310.64597129695	56.2850234000727			
37	267.973163323433	76.2219	1570.88215926702	2047.67149404515	2580.81950276041	52.506189899866			
38	264.285095332744	67.86	1801.56608344688	2115.43804855253	2778.61809003862	49.5813574986248			
39	260.982033341084	65.25	1881.45552722661	2128.87898485695	2841.12664854932	48.5304719925549			
40	267.973163323433	59.2837	2080.56840038193	2164.99574992085	3002.6607310589	46.1392345369206			
41	255.055924356046	55.857	2203.36514306971	2162.61972041798	3087.35194120064	44.4653043807184			
42	271.851235313642	47.5632	2547.88592577087	2157.30070520822	3338.51299584608	40.2546638130681			
43	267.973163323433	42.3455	2787.64904969007	2113.70971675395	3498.39334422789	37.1708947785214			
44	264.285095332744	40.716	2867.04170318426	2094.79003875758	3550.78490397203	36.1535497525067			
45	271.851235313642	36.9936	3052.71518621823	2039.50554578408	3671.32848972295	33.746710166451			
46	257.828976349044	34.855	3158.6766019049	1993.83531896074	3735.3202211533	32.2611408923555			
47	276.084313302954	29.6793	3436.44223387916	1865.79065958212	3910.28260003957	28.4994174753816			
48	271.851235313642	26.424	3602.6962231229	1751.43692627379	4005.86462362614	25.9265256991862			
49	267.973163323433	25.4073	3653.42428370256	1712.20668754555	4034.74419729718	25.1105152801338			
50	276.084313302954	23.0839	3783.77080918426	1617.882026473	4115.15051827018	23.1508046609888			
51	260.982033341084	21.75	3839.56875294874	1553.79896852946	4142.05014977168	22.0322239383667			
52	280.822403290992	18.5202	4011.4647980492	1393.69208314483	4246.67251487662	19.1586188386146			
53	312.974998209814	18	4031.95714562608	1363.60366882875	4256.30043462729	18.6854828383601			
54	276.084313302954	16.4885	4104.11377837053	1277.50916594518	4298.34614414483	17.2900740803357			
55	271.851235313642	15.8544	4124.93180122343	1236.14912630393	4306.17313019418	16.6822889632118			
56	280.822403290992	14.4046	4198.81078633732	1148.41886238581	4353.03088697359	15.2968795514755			
57	312.974998209814	14	4212.69713479087	1120.0465275581	4359.05051282618	14.8890061592075			
58	264.285095332744	13.572	4224.31489222441	1095.13488145981	4363.96112691886	14.5337196239895			
59	318.473101195933	13.0347	4249.78994367348	1056.42486673206	4379.12640424984	13.9597972130798			
60	286.265502277249	11.5569	4314.1299932226	957.817014390994	4419.17764199175	12.5176884566386			
61	280.822403290992	10.289	4359.42441343764	866.929045443267	4444.78876734421	11.2472895591462			
62	318.473101195933	10.1381	4359.00069901586	850.841751034086	4441.26319635794	11.0448024605907			
63	312.974998209814	10	4366.836339979	843.524000979173	4447.5602705741	10.9329391851699			
64	276.084313302954	9.8931	4371.95782874548	837.741333473761	4451.49702888133	10.8473583615551			
65	324.891219179729	9.4392	4386.37028310237	802.496616350391	4459.17538113689	10.3677357768813			
66	286.265502277249	8.9887	4405.71194043813	768.870236213015	4472.29908908755	9.89937417369477			
67	267.973163323433	8.4691	4411.46392902979	730.427016132197	4471.52520098308	9.40143983871562			
68	324.891219179729	7.3416	4451.3712253917	638.191310941182	4496.88713841098	8.15887467252566			
69	318.473101195933	7.2415	4452.01309083943	630.22777153888	4496.3994045263	8.05726484261489			
70	292.88362426054	7.21143	4462.09499965075	631.351250845335	4506.53926953401	8.05344152076453			
71	332.254353161138	6.8355	4474.40122085926	598.281862186279	4514.22279820657	7.61596847767049			
72	286.265502277249	6.4205	4481.3473060812	565.519222741056	4516.88893697985	7.1923661188969			
73	280.822403290992	6.1734	4485.89758920147	545.280093118897	4518.91663573862	6.93054724305866			
74	312.974998209814	6	4488.28494918396	528.980805963295	4519.34978488597	6.72176408512664			
75	292.88362426054	5.60889	4506.58032246595	497.610292218292	4533.96980644544	6.30099471437301			
76	332.254353161138	5.3165	4513.70038056185	470.360670741022	4538.14172168126	5.94916794381525			
77	271.851235313642	5.2848	4501.75368046927	472.441734692086	4526.47626662258	5.99104142221778			
78	324.891219179729	5.244	4507.18411683693	466.38331718535	4531.24950335069	5.90768677512873			
79	340.962518139152	4.95	4524.8332285582	441.81152129093	4546.35163253018	5.57676819701628			
80	301.406785239021	4.5	4525.76717741783	401.392910988953	4543.53219568044	5.06833441092834			
81	318.473101195933	4.3449	4523.95948569188	386.180286690596	4540.41238677832	4.87913073961545			
82	292.88362426054	4.00635	4539.02509876979	358.347376010508	4553.14854679217	4.51402972097616			
83	286.265502277249	3.8523	4537.34874633522	344.341816690637	4550.39612919487	4.33988834911893			
84	340.962518139152	3.85	4548.27820861292	345.857276646658	4561.40898393825	4.34848069205275			
85	332.254353161138	3.7975	4544.89174904084	339.103635157224	4557.52479816362	4.26704843238427			
86	301.406785239021	3.5	4543.14811312864	309.641446353129	4553.68780255344	3.8990042842412			
87	276.084313302954	3.2977	4545.79416503576	296.624445004093	4555.46162888539	3.73340019624092			
88	324.891219179729	3.1464	4543.96076100347	278.354283875142	4552.47850131012	3.50544867959019			
89	340.962518139152	2.75	4562.95619751056	244.616047198812	4569.50831829281	3.06863863683936			
90	301.406785239021	2.5	4557.14163143158	220.588947728596	4562.47732408467	2.77124553975854			
91	292.88362426054	2.40381	4561.70953455063	212.086982416197	4566.63713970363	2.66192851232226			
92	332.254353161138	2.2785	4562.72817566664	197.823006039269	4567.01459891915	2.4825781569065			
93	280.822403290992	2.0578	4561.36680042886	178.358878744124	4564.85256910686	2.23924273475405			
94	312.974998209814	2	4558.96649904906	173.317742620292	4562.25981059372	2.17715906487349			
95	340.962518139152	1.65	4571.80786271906	139.273896973679	4573.92876551418	1.74489821042713			
96	301.406785239021	1.5	4564.74225505503	126.188204662073	4566.48610181622	1.58348714233563			
97	318.473101195933	1.4483	4555.60689160942	120.557245919824	4557.20179500788	1.51589234163704			
98	286.265502277249	1.2841	4563.37866687355	103.889115822121	4564.56107480916	1.30416086059194			
99	324.891219179729	1.0488	4553.6711832878	78.417464862283	4554.34633556794	0.986576662748707			
100	292.88362426054	0.80127	4562.45693601872	55.5992448355747	4562.79569661536	0.698186183367576			
101	332.254353161138	0.7595	4561.79985027198	53.7713212606818	4562.11674871781	0.675331490681821			
102	340.962518139152	0.55	4562.40025310081	31.205569727555	4562.50697063318	0.3918813482201			
103	301.406785239021	0.5	4553.05041812821	27.0367372080649	4553.13069164244	0.340227448430502			
10/22/2021									
Index	Time (s)	Frequency (Hz)	Z' (Ω)	-Z'' (Ω)	Z (Ω)	-Phase (°)	OCP value (V)	A ratio	meas start time (s)
1	421.802129935052	10000	84.4849475028178	29.4107971010022	89.4578187788535	19.1939669691047	0.00239919026692708	1.37807710	3717782616.752489
2	424.10016892925	6240.1	86.7853774085573	43.3542040609347	97.0117969202864	26.5447214966341			
3	426.513214923158	3893.8	89.3854516491877	65.239465318076	110.661406106726	36.1244617133465			
4	429.021262916825	2429.8	90.9654999354034	100.357169496585	135.448453840803	47.8102861084962			
5	443.542530880163	2069.01	91.1948981131175	117.28939207188	148.570895314167	52.1342048630453			
6	443.542530880163	1609.23	92.2961548930446	150.682146054926	176.702261863732	58.5116069857576			
7	431.509305910544	1516.2	93.2284307152695	159.245552748149	184.528280660974	59.6536636815506			
8	445.88057287426	1291.05	94.0657455854242	187.318269117277	209.610349070924	63.3355378613598			
9	443.542530880163	1149.45	96.8100794681452	210.884379896002	232.043989732012	65.3417019110456			
10	445.88057287426	1004.15	98.9429433364762	240.513888020692	260.070445008492	67.6386447933434			
11	433.972353904325	946.12	101.140668815366	255.869252254839	275.133620515323	68.4319739288281			
12	448.363618867991	805.626	107.590897264887	301.450921277097	320.075708408298	70.3580010475885			
13	445.88057287426	717.25	112.126047357995	338.944264614733	357.00905452292	71.6952842136824			
14	443.542530880163	689.67	113.988385115231	352.325970346894	370.306550471442	72.0719961532313			
15	448.363618867991	626.598	120.554386244742	386.165203217287	404.545330239634	72.6625001084809			
16	436.50540189793	590.38	125.56277496606	410.188517766284	428.976258742227	72.9801306635969			
17	450.916666861545	502.713	141.125813568415	480.106079780601	500.418168232973	73.6194511059431			
18	448.363618867991	447.57	155.147976812709	538.080474028566	560.001331462599	73.9158236421486			
19	445.88057287426	430.35	161.307855598083	558.001021964958	580.848831273327	73.876388674083			
20	450.916666861545	390.999	177.58378593703	611.616961207453	636.876211099432	73.8092756386041			
21	439.128446891307	368.4	188.560549789861	646.128166189845	673.080001248667	73.7310920275968			
22	453.694719854531	313.695	225.946750350127	751.159270657205	784.405624589757	73.258850058271			
23	450.916666861545	279.285	259.954708137386	835.279846452645	874.796474714403	72.712881397027			
24	448.363618867991	268.542	276.00723701623	865.267885205072	908.222719410052	72.3081115727527			
25	453.694719854531	243.985	308.522930404084	942.235673152897	991.460771965798	71.8696326632075			
26	443.542530880163	229.89	334.439117364251	991.295401207761	1046.19123284371	71.3568479477845			
27	456.787773846722	195.75	417.511408734162	1138.53654954599	1212.67524551105	69.861566995536			
28	453.694719854531	174.275	494.816327931132	1252.51861505299	1346.71677773818	68.4431518358569			
29	450.916666861545	167.571	523.517284331169	1291.89383539505	1393.93688125583	67.9406125312788			
30	456.787773846722	152.25	600.084789032825	1391.63990738845	1515.50763306052	66.6739591348989			
31	445.88057287426	143.45	656.480755284372	1453.96968251034	1595.30398975179	65.7003839312319			
32	460.045833838496	122.148	828.0967355371	1627.96509073522	1826.47598945613	63.0389325053752			
33	456.787773846722	108.75	977.073117151179	1748.77468881499	2003.21860726669	60.8070912172236			
34	453.694719854531	104.565	1034.23319994576	1789.62051399439	2066.9736079543	59.9761065615916			
35	460.045833838496	95.004	1179.3401385489	1883.63054796899	2222.36522732752	57.949338296445			
36	448.363618867991	89.514	1279.16519333856	1934.80218377093	2319.42300630429	56.5299189430544			
37	463.70390182926	76.2219	1568.58805124133	2067.31137362408	2595.04234840446	52.8103178139392			
38	460.045833838496	67.86	1797.56228213698	2135.6086278152	2791.42515023424	49.9123589378917			
39	456.787773846722	65.25	1878.419451282	2150.97079195776	2855.7196961204	48.8696402702009			
40	463.70390182926	59.2837	2088.21034323385	2184.92223929661	3022.33479769561	46.2965283740147			
41	450.916666861545	55.857	2203.78593803115	2190.3799435057	3107.15895273735	44.8251990152201			
42	470.085024813149	47.5632	2556.05736496521	2183.32683632386	3361.59862672581	40.5032091529674			
43	463.70390182926	42.3455	2800.98063853658	2146.42228162368	3528.82716330899	37.4633430390752			
44	460.045833838496	40.716	2880.27891930565	2129.00995712184	3581.71607620153	36.4706256168715			
45	470.085024813149	36.9936	3068.87675053187	2068.82623086397	3701.08720289943	33.9851473509168			
46	453.694719854531	34.855	3178.69966595666	2027.54269536926	3770.28658697163	32.5318838148525			
47	474.068093803093	29.6793	3453.07731982508	1889.03961053815	3936.01494240971	28.6812942214939			
48	470.085024813149	26.424	3630.3931315534	1777.97520712299	4042.39410829451	26.0931771159323			
49	463.70390182926	25.4073	3685.30713358422	1741.07691673694	4075.88487310927	25.2878021697691			
50	474.068093803093	23.0839	3805.715985543	1639.31814029483	4143.77100329123	23.3040370828265			
51	456.787773846722	21.75	3875.27566324686	1582.82626776083	4186.0602551883	22.2171785831881			
52	478.716180791358	18.5202	4040.49412726018	1410.57573148649	4279.6397846878	19.244590508967			
53	515.416860698698	18	4067.9423438829	1389.2202368282	4298.61463492234	18.8552621598743			
54	474.068093803093	16.4885	4132.09416209399	1292.6401180492	4329.56356220826	17.3712118429288			
55	470.085024813149	15.8544	4164.19849862069	1255.92477035843	4349.47079133941	16.783342619766			
56	478.716180791358	14.4046	4230.64624578874	1163.9355251281	4387.83700285934	15.3826447808532			
57	515.416860698698	14	4253.03834802116	1143.67051529315	4404.12504787153	15.0511739818155			
58	460.045833838496	13.572	4266.75726326063	1112.81510228409	4409.48693109061	14.6177054738555			
59	520.939964684753	13.0347	4303.06390056252	1082.81529199775	4437.21172459783	14.1245504850213			
60	488.962374765489	11.5569	4352.97353574604	971.175202901343	4459.99550197484	12.5770611418916			
61	478.716180791358	10.289	4394.96171225173	876.45281641909	4481.501756283	11.278095258084			
62	520.939964684753	10.1381	4416.00421045003	871.586195719904	4501.19491727274	11.1649603179936			
63	515.416860698698	10	4411.32019218723	861.80627472565	4494.71421707268	11.0542131903888			
64	474.068093803093	9.8931	4402.75038727063	846.678981449899	4483.422383653	10.8854795505257			
65	527.283082668738	9.4392	4443.78540471253	820.931120768378	4518.97738743869	10.4666415521385			
66	488.962374765489	8.9887	4447.10057720515	779.412771744841	4514.88513835483	9.94087316562615			
67	463.70390182926	8.4691	4457.80339783594	741.112265316239	4518.98866158788	9.4391232690478			
68	527.283082668738	7.3416	4510.19773810292	652.979795876057	4557.22133000044	8.23795880752022			
69	520.939964684753	7.2415	4510.2763336313	645.147694116431	4556.18350738185	8.14034170139584			
70	495.305489749474	7.21143	4500.41567519575	638.308973036292	4545.45702813328	8.07260757220384			
71	534.711219649984	6.8355	4519.850006685	610.329213912968	4560.87117032327	7.69030851410791			
72	488.962374765489	6.4205	4523.6861192293	573.293143780227	4559.86854350136	7.22267203065686			
73	478.716180791358	6.1734	4518.77440400583	550.028726952698	4552.12628502016	6.93994715192148			
74	515.416860698698	6	4534.21196923794	538.7586245335	4566.10764628801	6.7761592059783			
75	495.305489749474	5.60889	4543.04679328144	503.248976292966	4570.83512042216	6.32108053362163			
76	534.711219649984	5.3165	4558.2534693736	480.024842333099	4583.45923297168	6.01160033519212			
77	470.085024813149	5.2848	4542.56942911097	475.922358432307	4567.4324417061	5.98102536696897			
78	527.283082668738	5.244	4567.33580702409	476.921491578003	4592.16838576869	5.96122535980151			
79	543.499379627796	4.95	4563.34600708036	446.195524140297	4585.10820222371	5.58452332415601			
80	503.883646727816	4.5	4570.1687139209	409.102501495744	4588.44275658218	5.11524606308585			
81	520.939964684753	4.3449	4581.53444597323	396.088796341442	4598.6241653593	4.94112368784526			
82	495.305489749474	4.00635	4578.47290166842	363.362572875401	4592.86908921632	4.53766938574797			
83	488.962374765489	3.8523	4581.10865609459	349.174323144448	4594.39650301192	4.35868445099859			
84	543.499379627796	3.85	4586.52280685841	347.213891094713	4599.64661077365	4.3292092637591			
85	534.711219649984	3.7975	4589.95588261143	345.744718825339	4602.9593105865	4.30774794836866			
86	503.883646727816	3.5	4587.70469166037	316.344945754775	4598.59853244303	3.94458361305679			
87	474.068093803093	3.2977	4579.15352573595	298.325801287493	4588.8610020324	3.72747670758923			
88	527.283082668738	3.1464	4607.17316585355	286.764687101353	4616.08909856919	3.56167147223601			
89	543.499379627796	2.75	4602.18472527106	246.816937135342	4608.79841672156	3.06985375950904			
90	503.883646727816	2.5	4602.72927371559	223.441449884556	4608.14961222452	2.77926609144428			
91	495.305489749474	2.40381	4599.87522395632	214.323350741113	4604.86553274253	2.66766992017037			
92	534.711219649984	2.2785	4610.41497041745	201.198128488611	4614.80301706981	2.49879761806908			
93	478.716180791358	2.0578	4595.30019082975	181.621755716419	4598.88794231708	2.26334433758847			
